id_beneficiaire,annee_scolaire,region,code_region,milieu,genre,cycle,type_aide,montant_aide_mad,organisme_financeur
AS600755,2020-2021,Fès-Meknès,FES,Rural,Masculin,Qualifiant,Restauration scolaire,1739,MEN
AS600756,2017-2018,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Qualifiant,Transport scolaire,1267,ONG
AS600757,2022-2023,Drâa-Tafilalet,DRA,Rural,Féminin,Primaire,Restauration scolaire,1936,MEN
AS600758,2021-2022,Oriental,ORI,Urbain,Féminin,Collégial,Transport scolaire,1133,INDH
AS600759,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Collégial,Cartable,152,ONG
AS600760,2021-2022,Laâyoune-Sakia El Hamra,LAA,Urbain,Féminin,Primaire,Internat,3059,Don privé
AS600761,2020-2021,Béni Mellal-Khénifra,BMK,Rural,Féminin,Primaire,Cartable,157,INDH
AS600762,2022-2023,Oriental,ORI,Urbain,Masculin,Primaire,Cartable,158,MEN
AS600763,2018-2019,Fès-Meknès,FES,Rural,Masculin,Collégial,Restauration scolaire,1970,INDH
AS600764,2021-2022,Drâa-Tafilalet,DRA,Rural,Masculin,Collégial,Restauration scolaire,1413,INDH
AS600765,2021-2022,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Internat,3168,MEN
AS600766,2015-2016,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Qualifiant,Internat,2785,MEN
AS600767,2019-2020,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Restauration scolaire,1821,MEN
AS600768,2021-2022,Marrakech-Safi,MAR,Rural,Féminin,Primaire,Cartable,167,MEN
AS600769,2023-2024,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Uniforme,276,Don privé
AS600770,2023-2024,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Uniforme,282,Collectivité locale
AS600771,2015-2016,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Primaire,Restauration scolaire,1780,ONG
AS600772,2020-2021,Casablanca-Settat,CAS,Urbain,Masculin,Primaire,Cartable,150,MEN
AS600773,2018-2019,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Transport scolaire,1189,MEN
AS600774,2016-2017,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Qualifiant,Fournitures,169,Collectivité locale
AS600775,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Collégial,Transport scolaire,1298,MEN
AS600776,2023-2024,Fès-Meknès,FES,Rural,Féminin,Qualifiant,Cartable,146,ONG
AS600777,2015-2016,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Fournitures,208,MEN
AS600778,2022-2023,Drâa-Tafilalet,DRA,Urbain,Masculin,Primaire,Cartable,163,Don privé
AS600779,2017-2018,Souss-Massa,SOU,Urbain,Féminin,Collégial,Transport scolaire,1191,MEN
AS600780,2019-2020,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Cartable,165,Collectivité locale
AS600781,2022-2023,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Uniforme,339,MEN
AS600782,2021-2022,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Restauration scolaire,1704,MEN
AS600783,2016-2017,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Restauration scolaire,1678,Collectivité locale
AS600784,2018-2019,Souss-Massa,SOU,Rural,Féminin,Qualifiant,Cartable,142,MEN
AS600785,2017-2018,Marrakech-Safi,MAR,Urbain,Masculin,Collégial,Cartable,132,MEN
AS600786,2016-2017,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Collégial,Internat,3079,MEN
AS600787,2023-2024,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Transport scolaire,973,Don privé
AS600788,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Primaire,Restauration scolaire,1728,MEN
AS600789,2020-2021,Drâa-Tafilalet,DRA,Rural,Masculin,Collégial,Restauration scolaire,1630,MEN
AS600790,2020-2021,Souss-Massa,SOU,Urbain,Masculin,Primaire,Internat,3747,MEN
AS600791,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Uniforme,286,MEN
AS600792,2018-2019,Souss-Massa,SOU,Rural,Féminin,Qualifiant,Restauration scolaire,1825,MEN
AS600793,2015-2016,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Transport scolaire,1237,MEN
AS600794,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Collégial,Transport scolaire,1150,MEN
AS600795,2018-2019,Drâa-Tafilalet,DRA,Rural,Masculin,Qualifiant,Restauration scolaire,1742,INDH
AS600796,2021-2022,Marrakech-Safi,MAR,Rural,Féminin,Collégial,Uniforme,291,MEN
AS600797,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Collégial,Cartable,184,ONG
AS600798,2019-2020,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Transport scolaire,1257,MEN
AS600799,2017-2018,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Restauration scolaire,1503,MEN
AS600800,2022-2023,Fès-Meknès,FES,Urbain,Masculin,Collégial,Cartable,177,INDH
AS600801,2015-2016,Souss-Massa,SOU,Urbain,Masculin,Primaire,Internat,3318,INDH
AS600802,2016-2017,Souss-Massa,SOU,Rural,Féminin,Primaire,Restauration scolaire,2027,Don privé
AS600803,2015-2016,Oriental,ORI,Rural,Masculin,Primaire,Transport scolaire,1020,MEN
AS600804,2018-2019,Oriental,ORI,Urbain,Masculin,Qualifiant,Uniforme,242,MEN
AS600805,2015-2016,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Fournitures,181,MEN
AS600806,2020-2021,Fès-Meknès,FES,Rural,Féminin,Collégial,Transport scolaire,1157,MEN
AS600807,2016-2017,Oriental,ORI,Urbain,Masculin,Collégial,Cartable,173,INDH
AS600808,2018-2019,Souss-Massa,SOU,Urbain,Masculin,Collégial,Restauration scolaire,2045,MEN
AS600809,2020-2021,Marrakech-Safi,MAR,Urbain,Masculin,Collégial,Restauration scolaire,1977,Collectivité locale
AS600810,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Restauration scolaire,1745,INDH
AS600811,2021-2022,Souss-Massa,SOU,Urbain,Masculin,Qualifiant,Internat,3419,MEN
AS600812,2016-2017,Casablanca-Settat,CAS,Urbain,Masculin,Collégial,Cartable,164,Collectivité locale
AS600813,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Primaire,Transport scolaire,1192,Collectivité locale
AS600814,2020-2021,Marrakech-Safi,MAR,Rural,Féminin,Qualifiant,Uniforme,278,MEN
AS600815,2020-2021,Fès-Meknès,FES,Urbain,Féminin,Qualifiant,Transport scolaire,1222,Don privé
AS600816,2021-2022,Marrakech-Safi,MAR,Rural,Masculin,Qualifiant,Cartable,162,MEN
AS600817,2019-2020,Marrakech-Safi,MAR,Rural,Féminin,Collégial,Restauration scolaire,1527,MEN
AS600818,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Collégial,Uniforme,277,ONG
AS600819,2022-2023,Oriental,ORI,Rural,Féminin,Qualifiant,Cartable,130,MEN
AS600820,2018-2019,Oriental,ORI,Rural,Masculin,Qualifiant,Internat,3928,MEN
AS600821,2021-2022,Souss-Massa,SOU,Rural,Féminin,Primaire,Restauration scolaire,2091,MEN
AS600822,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Collégial,Internat,3451,MEN
AS600823,2017-2018,Béni Mellal-Khénifra,BMK,Rural,Féminin,Primaire,Cartable,163,INDH
AS600824,2017-2018,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Restauration scolaire,1837,MEN
AS600825,2020-2021,Marrakech-Safi,MAR,Urbain,Féminin,Primaire,Cartable,142,MEN
AS600826,2015-2016,Fès-Meknès,FES,Urbain,Féminin,Qualifiant,Internat,3761,Collectivité locale
AS600827,2023-2024,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Qualifiant,Restauration scolaire,1637,MEN
AS600828,2020-2021,Marrakech-Safi,MAR,Urbain,Féminin,Qualifiant,Restauration scolaire,1751,ONG
AS600829,2022-2023,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Cartable,160,ONG
AS600830,2023-2024,Marrakech-Safi,MAR,Rural,Féminin,Primaire,Cartable,156,INDH
AS600831,2021-2022,Oriental,ORI,Rural,Féminin,Primaire,Restauration scolaire,2061,Collectivité locale
AS600832,2020-2021,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Restauration scolaire,1600,ONG
AS600833,2016-2017,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Collégial,Cartable,198,MEN
AS600834,2022-2023,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Cartable,149,MEN
AS600835,2020-2021,Casablanca-Settat,CAS,Urbain,Féminin,Qualifiant,Cartable,157,Collectivité locale
AS600836,2018-2019,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Primaire,Uniforme,219,INDH
AS600837,2022-2023,Guelmim-Oued Noun,GUE,Rural,Masculin,Primaire,Transport scolaire,1272,MEN
AS600838,2022-2023,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Fournitures,206,MEN
AS600839,2022-2023,Casablanca-Settat,CAS,Rural,Masculin,Qualifiant,Transport scolaire,1016,Collectivité locale
AS600840,2022-2023,Marrakech-Safi,MAR,Urbain,Masculin,Qualifiant,Fournitures,202,Don privé
AS600841,2015-2016,Casablanca-Settat,CAS,Urbain,Masculin,Collégial,Uniforme,309,ONG
AS600842,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Collégial,Cartable,137,MEN
AS600843,2019-2020,Fès-Meknès,FES,Rural,Féminin,Qualifiant,Cartable,138,Collectivité locale
AS600844,2018-2019,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Internat,3924,Don privé
AS600845,2023-2024,Oriental,ORI,Rural,Masculin,Primaire,Internat,3708,MEN
AS600846,2020-2021,Marrakech-Safi,MAR,Urbain,Féminin,Collégial,Transport scolaire,1283,MEN
AS600847,2018-2019,Guelmim-Oued Noun,GUE,Urbain,Masculin,Qualifiant,Internat,3682,MEN
AS600848,2020-2021,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Qualifiant,Uniforme,250,MEN
AS600849,2019-2020,Fès-Meknès,FES,Urbain,Masculin,Primaire,Uniforme,275,INDH
AS600850,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Fournitures,175,Collectivité locale
AS600851,2021-2022,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Restauration scolaire,1532,MEN
AS600852,2019-2020,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Primaire,Restauration scolaire,1711,INDH
AS600853,2023-2024,Souss-Massa,SOU,Rural,Masculin,Collégial,Cartable,163,MEN
AS600854,2021-2022,Fès-Meknès,FES,Rural,Masculin,Primaire,Cartable,147,MEN
AS600855,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Collégial,Restauration scolaire,1888,MEN
AS600856,2022-2023,Dakhla-Oued Eddahab,DAK,Urbain,Féminin,Qualifiant,Fournitures,203,Don privé
AS600857,2018-2019,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Qualifiant,Cartable,168,INDH
AS600858,2015-2016,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Collégial,Cartable,124,Collectivité locale
AS600859,2015-2016,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Collégial,Cartable,146,ONG
AS600860,2018-2019,Guelmim-Oued Noun,GUE,Urbain,Masculin,Collégial,Restauration scolaire,1545,MEN
AS600861,2019-2020,Béni Mellal-Khénifra,BMK,Rural,Féminin,Qualifiant,Internat,2970,MEN
AS600862,2016-2017,Béni Mellal-Khénifra,BMK,Rural,Masculin,Collégial,Internat,3040,MEN
AS600863,2020-2021,Fès-Meknès,FES,Rural,Masculin,Primaire,Internat,2986,INDH
AS600864,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Collégial,Cartable,171,Don privé
AS600865,2021-2022,Drâa-Tafilalet,DRA,Rural,Masculin,Primaire,Cartable,154,INDH
AS600866,2015-2016,Souss-Massa,SOU,Rural,Masculin,Primaire,Restauration scolaire,1725,MEN
AS600867,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Collégial,Transport scolaire,1320,ONG
AS600868,2016-2017,Casablanca-Settat,CAS,Urbain,Masculin,Qualifiant,Restauration scolaire,1805,MEN
AS600869,2023-2024,Oriental,ORI,Urbain,Masculin,Primaire,Cartable,179,INDH
AS600870,2021-2022,Souss-Massa,SOU,Rural,Masculin,Collégial,Restauration scolaire,1651,Collectivité locale
AS600871,2020-2021,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Internat,3777,MEN
AS600872,2023-2024,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Fournitures,203,INDH
AS600873,2017-2018,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Qualifiant,Cartable,139,MEN
AS600874,2021-2022,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Cartable,169,MEN
AS600875,2022-2023,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Collégial,Restauration scolaire,1675,MEN
AS600876,2023-2024,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Cartable,168,INDH
AS600877,2020-2021,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Restauration scolaire,1945,ONG
AS600878,2019-2020,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Cartable,170,INDH
AS600879,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Primaire,Internat,3228,INDH
AS600880,2022-2023,Marrakech-Safi,MAR,Rural,Féminin,Primaire,Cartable,158,MEN
AS600881,2016-2017,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Fournitures,167,Collectivité locale
AS600882,2019-2020,Casablanca-Settat,CAS,Urbain,Féminin,Qualifiant,Cartable,171,MEN
AS600883,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Fournitures,236,MEN
AS600884,2023-2024,Casablanca-Settat,CAS,Rural,Masculin,Qualifiant,Restauration scolaire,1879,MEN
AS600885,2023-2024,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Restauration scolaire,1737,MEN
AS600886,2020-2021,Marrakech-Safi,MAR,Rural,Masculin,Primaire,Cartable,154,MEN
AS600887,2021-2022,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Collégial,Transport scolaire,1140,MEN
AS600888,2018-2019,Fès-Meknès,FES,Rural,Masculin,Primaire,Fournitures,207,MEN
AS600889,2016-2017,Oriental,ORI,Rural,Féminin,Collégial,Cartable,197,INDH
AS600890,2015-2016,Marrakech-Safi,MAR,Rural,Masculin,Qualifiant,Restauration scolaire,1800,MEN
AS600891,2018-2019,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Primaire,Transport scolaire,1117,MEN
AS600892,2018-2019,Casablanca-Settat,CAS,Urbain,Masculin,Collégial,Uniforme,274,ONG
AS600893,2015-2016,Drâa-Tafilalet,DRA,Urbain,Masculin,Primaire,Cartable,177,MEN
AS600894,2020-2021,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Collégial,Restauration scolaire,1662,MEN
AS600895,2016-2017,Fès-Meknès,FES,Urbain,Masculin,Primaire,Cartable,136,MEN
AS600896,2018-2019,Oriental,ORI,Rural,Masculin,Primaire,Uniforme,296,INDH
AS600897,2016-2017,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Collégial,Uniforme,283,ONG
AS600898,2018-2019,Fès-Meknès,FES,Urbain,Féminin,Collégial,Transport scolaire,1136,MEN
AS600899,2021-2022,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Qualifiant,Internat,3204,ONG
AS600900,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Primaire,Internat,3220,MEN
AS600901,2019-2020,Laâyoune-Sakia El Hamra,LAA,Urbain,Masculin,Collégial,Internat,3684,INDH
AS600902,2019-2020,Oriental,ORI,Rural,Féminin,Primaire,Uniforme,254,Collectivité locale
AS600903,2019-2020,Laâyoune-Sakia El Hamra,LAA,Rural,Masculin,Qualifiant,Fournitures,211,INDH
AS600904,2022-2023,Drâa-Tafilalet,DRA,Rural,Féminin,Qualifiant,Internat,3898,Don privé
AS600905,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Primaire,Transport scolaire,1053,MEN
AS600906,2022-2023,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Cartable,160,MEN
AS600907,2015-2016,Souss-Massa,SOU,Rural,Masculin,Collégial,Transport scolaire,1156,ONG
AS600908,2019-2020,Oriental,ORI,Urbain,Masculin,Collégial,Restauration scolaire,1772,MEN
AS600909,2019-2020,Souss-Massa,SOU,Rural,Masculin,Primaire,Uniforme,245,MEN
AS600910,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Collégial,Internat,3643,Collectivité locale
AS600911,2022-2023,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Restauration scolaire,1607,MEN
AS600912,2020-2021,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Collégial,Cartable,168,ONG
AS600913,2017-2018,Oriental,ORI,Urbain,Masculin,Collégial,Cartable,159,MEN
AS600914,2016-2017,Fès-Meknès,FES,Rural,Féminin,Collégial,Restauration scolaire,1589,MEN
AS600915,2019-2020,Fès-Meknès,FES,Rural,Masculin,Collégial,Cartable,155,Don privé
AS600916,2022-2023,Oriental,ORI,Rural,Masculin,Primaire,Uniforme,268,ONG
AS600917,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Restauration scolaire,1942,Collectivité locale
AS600918,2019-2020,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Primaire,Internat,3186,MEN
AS600919,2019-2020,Drâa-Tafilalet,DRA,Rural,Féminin,Collégial,Uniforme,264,INDH
AS600920,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Qualifiant,Restauration scolaire,1867,MEN
AS600921,2020-2021,Fès-Meknès,FES,Rural,Féminin,Qualifiant,Transport scolaire,1069,INDH
AS600922,2017-2018,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Restauration scolaire,1926,MEN
AS600923,2020-2021,Fès-Meknès,FES,Rural,Masculin,Collégial,Restauration scolaire,1670,MEN
AS600924,2015-2016,Drâa-Tafilalet,DRA,Rural,Féminin,Primaire,Restauration scolaire,1833,MEN
AS600925,2019-2020,Fès-Meknès,FES,Rural,Masculin,Primaire,Internat,4010,Collectivité locale
AS600926,2022-2023,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Cartable,140,INDH
AS600927,2017-2018,Casablanca-Settat,CAS,Urbain,Féminin,Qualifiant,Internat,4166,MEN
AS600928,2017-2018,Souss-Massa,SOU,Rural,Féminin,Primaire,Uniforme,256,MEN
AS600929,2018-2019,Rabat-Salé-Kénitra,RAB,Urbain,Masculin,Primaire,Internat,3909,Collectivité locale
AS600930,2017-2018,Laâyoune-Sakia El Hamra,LAA,Rural,Masculin,Qualifiant,Cartable,141,Collectivité locale
AS600931,2021-2022,Drâa-Tafilalet,DRA,Urbain,Masculin,Primaire,Cartable,177,INDH
AS600932,2023-2024,Marrakech-Safi,MAR,Urbain,Féminin,Qualifiant,Transport scolaire,1045,MEN
AS600933,2016-2017,Dakhla-Oued Eddahab,DAK,Rural,Masculin,Primaire,Uniforme,312,ONG
AS600934,2015-2016,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Transport scolaire,1217,MEN
AS600935,2017-2018,Casablanca-Settat,CAS,Urbain,Masculin,Qualifiant,Uniforme,291,INDH
AS600936,2018-2019,Souss-Massa,SOU,Urbain,Masculin,Primaire,Uniforme,249,MEN
AS600937,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Collégial,Uniforme,255,MEN
AS600938,2019-2020,Casablanca-Settat,CAS,Rural,Masculin,Collégial,Cartable,126,MEN
AS600939,2020-2021,Souss-Massa,SOU,Urbain,Féminin,Primaire,Internat,3894,ONG
AS600940,2017-2018,Fès-Meknès,FES,Rural,Féminin,Collégial,Cartable,160,Collectivité locale
AS600941,2016-2017,Souss-Massa,SOU,Urbain,Masculin,Qualifiant,Restauration scolaire,1727,MEN
AS600942,2022-2023,Souss-Massa,SOU,Rural,Masculin,Primaire,Cartable,174,MEN
AS600943,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Collégial,Internat,3109,INDH
AS600944,2022-2023,Souss-Massa,SOU,Rural,Masculin,Primaire,Uniforme,325,MEN
AS600945,2019-2020,Fès-Meknès,FES,Rural,Féminin,Primaire,Transport scolaire,1142,MEN
AS600946,2022-2023,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Internat,3588,MEN
AS600947,2021-2022,Guelmim-Oued Noun,GUE,Rural,Masculin,Qualifiant,Internat,3957,MEN
AS600948,2018-2019,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Restauration scolaire,1847,MEN
AS600949,2018-2019,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Cartable,160,Collectivité locale
AS600950,2018-2019,Guelmim-Oued Noun,GUE,Urbain,Féminin,Collégial,Restauration scolaire,1728,MEN
AS600951,2020-2021,Souss-Massa,SOU,Urbain,Féminin,Qualifiant,Fournitures,214,MEN
AS600952,2019-2020,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Cartable,138,Collectivité locale
AS600953,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Uniforme,290,INDH
AS600954,2018-2019,Oriental,ORI,Urbain,Masculin,Primaire,Fournitures,206,MEN
AS600955,2015-2016,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Cartable,134,MEN
AS600956,2022-2023,Casablanca-Settat,CAS,Urbain,Féminin,Collégial,Uniforme,269,MEN
AS600957,2022-2023,Oriental,ORI,Rural,Féminin,Collégial,Internat,3359,INDH
AS600958,2021-2022,Béni Mellal-Khénifra,BMK,Rural,Féminin,Primaire,Transport scolaire,1099,MEN
AS600959,2017-2018,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Cartable,127,MEN
AS600960,2017-2018,Marrakech-Safi,MAR,Urbain,Masculin,Qualifiant,Cartable,183,Collectivité locale
AS600961,2019-2020,Casablanca-Settat,CAS,Rural,Masculin,Primaire,Transport scolaire,1155,MEN
AS600962,2018-2019,Marrakech-Safi,MAR,Urbain,Masculin,Primaire,Cartable,164,MEN
AS600963,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Masculin,Qualifiant,Restauration scolaire,1879,MEN
AS600964,2023-2024,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Qualifiant,Cartable,153,Don privé
AS600965,2016-2017,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Primaire,Fournitures,209,MEN
AS600966,2023-2024,Souss-Massa,SOU,Rural,Masculin,Primaire,Cartable,162,Collectivité locale
AS600967,2017-2018,Casablanca-Settat,CAS,Urbain,Féminin,Primaire,Internat,3449,MEN
AS600968,2015-2016,Fès-Meknès,FES,Rural,Féminin,Primaire,Fournitures,210,Collectivité locale
AS600969,2016-2017,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Primaire,Cartable,168,INDH
AS600970,2023-2024,Fès-Meknès,FES,Rural,Féminin,Collégial,Cartable,164,Don privé
AS600971,2015-2016,Oriental,ORI,Rural,Féminin,Collégial,Cartable,174,Collectivité locale
AS600972,2020-2021,Souss-Massa,SOU,Rural,Masculin,Qualifiant,Cartable,159,Collectivité locale
AS600973,2015-2016,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Collégial,Internat,2998,INDH
AS600974,2018-2019,Béni Mellal-Khénifra,BMK,Urbain,Masculin,Qualifiant,Restauration scolaire,1676,MEN
AS600975,2023-2024,Béni Mellal-Khénifra,BMK,Rural,Féminin,Qualifiant,Cartable,140,MEN
AS600976,2019-2020,Fès-Meknès,FES,Rural,Féminin,Collégial,Fournitures,225,MEN
AS600977,2023-2024,Casablanca-Settat,CAS,Rural,Féminin,Primaire,Restauration scolaire,1583,MEN
AS600978,2023-2024,Casablanca-Settat,CAS,Urbain,Masculin,Qualifiant,Cartable,164,MEN
AS600979,2015-2016,Casablanca-Settat,CAS,Urbain,Féminin,Collégial,Cartable,164,MEN
AS600980,2022-2023,Guelmim-Oued Noun,GUE,Urbain,Féminin,Primaire,Transport scolaire,1079,Collectivité locale
AS600981,2017-2018,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Qualifiant,Internat,3832,INDH
AS600982,2015-2016,Rabat-Salé-Kénitra,RAB,Rural,Masculin,Qualifiant,Internat,3501,ONG
AS600983,2018-2019,Casablanca-Settat,CAS,Rural,Féminin,Qualifiant,Cartable,176,INDH
AS600984,2019-2020,Rabat-Salé-Kénitra,RAB,Urbain,Féminin,Collégial,Restauration scolaire,1949,Don privé
AS600985,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Primaire,Uniforme,290,MEN
AS600986,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Masculin,Primaire,Cartable,176,MEN
AS600987,2015-2016,Oriental,ORI,Rural,Féminin,Primaire,Transport scolaire,1039,Collectivité locale
AS600988,2018-2019,Drâa-Tafilalet,DRA,Urbain,Masculin,Primaire,Restauration scolaire,1870,Collectivité locale
AS600989,2023-2024,Rabat-Salé-Kénitra,RAB,Rural,Féminin,Qualifiant,Internat,4179,MEN
AS600990,2023-2024,Marrakech-Safi,MAR,Urbain,Féminin,Collégial,Restauration scolaire,1872,INDH
AS600991,2022-2023,Casablanca-Settat,CAS,Rural,Féminin,Collégial,Uniforme,223,MEN
AS600992,2016-2017,Fès-Meknès,FES,Urbain,Masculin,Qualifiant,Transport scolaire,1082,MEN
AS600993,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Féminin,Primaire,Transport scolaire,1048,MEN
AS600994,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Féminin,Collégial,Uniforme,277,Collectivité locale
AS600995,2021-2022,Marrakech-Safi,MAR,Rural,Masculin,Collégial,Uniforme,275,MEN
