id_candidat,annee,type_examen,filiere,region,code_region,milieu,secteur,genre,note_arabe,note_mathematiques,note_francais,note_sciences,note_histoire_geo,note_education_islamique,moyenne_generale,admis,mention
CAND302795,2018,Baccalauréat,Arts,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,14.76,3.73,8.56,10.58,11.49,12.12,10.03,1,Passable
CAND302796,2016,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,7.17,9.57,12.31,9.21,7.7,14.32,9.92,0,Ajourné
CAND302797,2021,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,14.87,7.24,9.34,12.71,11.73,14.85,11.67,1,Passable
CAND302798,2020,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Féminin,12.28,6.48,9.58,13.4,11.22,9.09,9.67,0,Ajourné
CAND302799,2015,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,12.63,6.27,2.94,8.29,12.51,11.02,8.91,0,Ajourné
CAND302800,2022,Baccalauréat,Sciences maths,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Féminin,7.97,13.28,9.23,12.87,7.94,12.58,10.14,1,Passable
CAND302801,2022,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,11.15,10.82,3.95,9.19,11.02,9.05,9.34,0,Ajourné
CAND302802,2022,Baccalauréat,Sciences expérimentales,Marrakech-Safi,MAR,Urbain,Public,Féminin,10.45,13.04,10.61,8.94,9.95,14.34,11.24,1,Passable
CAND302803,2022,Baccalauréat,Lettres,Rabat-Salé-Kénitra,RAB,Rural,Privé,Masculin,12.64,11.94,8.21,9.47,7.62,15.39,11.36,1,Passable
CAND302804,2022,Baccalauréat,Sciences techno,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,6.04,9.11,13.39,16.0,12.4,12.36,11.35,1,Passable
CAND302805,2018,Baccalauréat,Lettres,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,14.86,4.55,9.51,8.43,12.4,10.09,9.82,0,Ajourné
CAND302806,2015,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Privé,Féminin,8.58,13.19,7.39,8.17,7.82,11.11,10.52,1,Passable
CAND302807,2017,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,8.93,11.29,12.46,9.64,12.49,10.61,10.84,1,Passable
CAND302808,2016,Baccalauréat,Sciences maths,Marrakech-Safi,MAR,Rural,Public,Masculin,5.97,8.43,12.09,10.5,9.41,15.05,9.43,0,Ajourné
CAND302809,2021,Baccalauréat,Sciences maths,Béni Mellal-Khénifra,BMK,Rural,Public,Masculin,11.79,9.04,7.31,13.96,9.1,8.35,9.42,0,Ajourné
CAND302810,2017,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Privé,Féminin,12.13,13.55,11.91,12.52,13.03,12.0,12.96,1,Assez Bien
CAND302811,2023,Brevet (Collégial),N/A,Oriental,ORI,Urbain,Public,Masculin,10.9,7.74,13.05,6.73,8.39,12.87,9.8,0,Ajourné
CAND302812,2021,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Masculin,12.52,8.36,15.91,13.11,10.89,15.26,12.46,1,Assez Bien
CAND302813,2019,Baccalauréat,Lettres,Marrakech-Safi,MAR,Urbain,Public,Féminin,14.48,7.49,11.8,12.21,12.16,14.27,11.92,1,Passable
CAND302814,2021,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,10.05,15.58,9.46,11.29,12.34,14.53,12.29,1,Assez Bien
CAND302815,2020,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,13.17,13.13,11.2,13.64,7.81,11.82,11.94,1,Passable
CAND302816,2019,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,12.87,12.03,12.61,0.97,8.63,13.76,9.54,0,Ajourné
CAND302817,2019,Brevet (Collégial),N/A,Dakhla-Oued Eddahab,DAK,Rural,Public,Masculin,9.27,5.15,10.97,17.37,12.0,9.91,9.98,0,Ajourné
CAND302818,2015,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,13.51,7.07,11.42,10.76,10.85,16.25,11.45,1,Passable
CAND302819,2019,Baccalauréat,Economie,Marrakech-Safi,MAR,Urbain,Public,Féminin,11.36,11.81,12.52,13.34,9.83,13.96,12.12,1,Assez Bien
CAND302820,2023,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,7.02,12.46,11.57,13.4,5.35,10.74,10.18,1,Passable
CAND302821,2016,Baccalauréat,Sciences techno,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,11.33,2.26,6.86,10.32,12.1,13.24,9.08,0,Ajourné
CAND302822,2019,CFEN (Primaire),N/A,Souss-Massa,SOU,Urbain,Public,Féminin,8.63,3.26,10.25,9.64,12.77,13.12,9.26,0,Ajourné
CAND302823,2019,Baccalauréat,Economie,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,9.44,15.02,14.12,9.65,12.98,14.08,12.52,1,Assez Bien
CAND302824,2023,Brevet (Collégial),N/A,Laâyoune-Sakia El Hamra,LAA,Urbain,Public,Féminin,9.74,14.61,5.72,15.43,11.1,16.93,12.36,1,Assez Bien
CAND302825,2018,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,9.74,7.45,7.76,6.93,12.64,12.98,9.43,0,Ajourné
CAND302826,2015,CFEN (Primaire),N/A,Oriental,ORI,Urbain,Privé,Masculin,8.18,8.12,8.74,8.03,13.11,13.18,10.72,1,Passable
CAND302827,2020,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,13.77,11.25,11.08,15.22,9.8,11.17,12.12,1,Assez Bien
CAND302828,2018,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Masculin,9.51,11.99,10.46,4.71,13.43,10.52,9.47,0,Ajourné
CAND302829,2016,Baccalauréat,Sciences maths,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,10.56,6.51,10.12,8.48,12.59,10.72,9.66,0,Ajourné
CAND302830,2023,Baccalauréat,Sciences techno,Fès-Meknès,FES,Urbain,Public,Masculin,14.21,16.39,9.59,2.95,11.82,10.1,11.06,1,Passable
CAND302831,2022,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,16.08,12.07,8.73,10.04,9.84,13.56,11.83,1,Passable
CAND302832,2015,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Féminin,11.35,7.01,12.53,5.71,9.2,13.69,9.13,0,Ajourné
CAND302833,2019,CFEN (Primaire),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,8.05,10.34,15.01,11.3,11.42,11.7,11.16,1,Passable
CAND302834,2023,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Rural,Public,Masculin,12.61,7.4,11.83,12.84,10.48,10.87,10.31,1,Passable
CAND302835,2023,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Urbain,Public,Féminin,9.3,10.81,17.68,11.3,10.18,8.15,11.16,1,Passable
CAND302836,2023,CFEN (Primaire),N/A,Oriental,ORI,Urbain,Public,Féminin,13.34,9.42,5.73,12.39,12.03,14.26,11.19,1,Passable
CAND302837,2020,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,13.91,2.69,6.36,15.41,8.4,14.95,9.52,0,Ajourné
CAND302838,2023,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Masculin,10.57,9.25,6.7,7.74,8.97,9.45,8.24,0,Ajourné
CAND302839,2018,Baccalauréat,Sciences maths,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,9.62,12.38,12.08,7.27,6.8,13.67,10.32,1,Passable
CAND302840,2020,Baccalauréat,Sciences expérimentales,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,10.1,6.73,10.68,7.62,12.69,10.13,9.48,0,Ajourné
CAND302841,2020,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Masculin,11.9,5.25,2.23,14.75,9.2,9.08,8.18,0,Ajourné
CAND302842,2019,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,7.15,1.44,12.75,11.52,11.81,14.79,9.43,0,Ajourné
CAND302843,2015,Baccalauréat,Lettres,Marrakech-Safi,MAR,Rural,Public,Masculin,10.93,10.27,8.07,5.92,6.88,10.56,8.25,0,Ajourné
CAND302844,2019,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,12.19,13.0,7.32,14.11,12.83,10.74,11.23,1,Passable
CAND302845,2015,Baccalauréat,Economie,Fès-Meknès,FES,Urbain,Public,Féminin,10.51,8.17,8.33,7.91,8.18,12.73,9.25,0,Ajourné
CAND302846,2016,Baccalauréat,Lettres,Marrakech-Safi,MAR,Rural,Public,Masculin,15.0,9.66,10.68,11.79,13.4,7.27,10.74,1,Passable
CAND302847,2022,Baccalauréat,Economie,Souss-Massa,SOU,Urbain,Public,Masculin,14.63,4.86,9.57,17.72,17.3,9.32,12.05,1,Assez Bien
CAND302848,2017,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Public,Masculin,10.79,12.42,10.94,6.58,10.35,10.8,10.36,1,Passable
CAND302849,2022,CFEN (Primaire),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,5.21,4.41,8.42,6.98,14.13,14.0,8.49,0,Ajourné
CAND302850,2019,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,12.3,11.87,6.79,16.28,8.37,9.17,11.0,1,Passable
CAND302851,2022,Baccalauréat,Economie,Drâa-Tafilalet,DRA,Urbain,Privé,Féminin,5.99,7.82,8.34,10.53,7.2,13.2,9.74,0,Ajourné
CAND302852,2016,Baccalauréat,Economie,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,6.21,5.12,9.32,5.55,8.16,13.84,7.78,0,Ajourné
CAND302853,2020,Baccalauréat,Sciences maths,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,11.8,7.76,14.06,11.28,11.17,11.05,11.04,1,Passable
CAND302854,2017,Baccalauréat,Lettres,Drâa-Tafilalet,DRA,Rural,Public,Masculin,11.59,9.64,4.21,13.77,8.88,14.36,9.87,0,Ajourné
CAND302855,2017,Baccalauréat,Sciences maths,Oriental,ORI,Urbain,Public,Masculin,15.24,10.44,6.79,10.31,10.18,8.99,10.48,1,Passable
CAND302856,2018,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,4.61,12.0,10.36,8.08,5.6,14.52,8.58,0,Ajourné
CAND302857,2018,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Féminin,11.16,9.69,10.47,8.28,11.14,13.38,10.0,1,Passable
CAND302858,2018,Baccalauréat,Arts,Casablanca-Settat,CAS,Rural,Public,Féminin,12.31,8.7,8.79,10.13,14.26,13.46,10.55,1,Passable
CAND302859,2018,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Privé,Masculin,10.59,4.53,7.94,1.48,13.82,9.77,8.79,0,Ajourné
CAND302860,2022,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,17.7,8.83,6.65,6.05,9.02,11.83,10.11,1,Passable
CAND302861,2023,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,10.79,12.7,8.0,7.62,11.6,15.37,11.02,1,Passable
CAND302862,2017,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Privé,Masculin,9.26,12.95,8.55,7.84,7.3,12.1,10.78,1,Passable
CAND302863,2020,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Privé,Masculin,8.26,14.77,6.15,9.6,7.67,12.29,10.99,1,Passable
CAND302864,2020,Baccalauréat,Lettres,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,6.32,12.23,13.91,9.09,13.53,7.51,10.37,1,Passable
CAND302865,2020,Baccalauréat,Sciences expérimentales,Oriental,ORI,Urbain,Public,Féminin,12.48,10.66,12.42,10.09,14.21,12.41,11.95,1,Passable
CAND302866,2018,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Masculin,12.83,5.86,12.82,16.04,13.45,13.36,11.55,1,Passable
CAND302867,2017,Brevet (Collégial),N/A,Oriental,ORI,Urbain,Public,Féminin,9.81,15.4,10.12,10.27,7.87,14.57,11.48,1,Passable
CAND302868,2023,Baccalauréat,Sciences techno,Oriental,ORI,Urbain,Public,Féminin,12.39,8.63,13.02,8.64,10.2,12.47,10.78,1,Passable
CAND302869,2019,Baccalauréat,Lettres,Casablanca-Settat,CAS,Urbain,Public,Féminin,13.53,9.84,10.6,5.96,15.69,10.84,10.99,1,Passable
CAND302870,2019,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Rural,Public,Féminin,12.9,9.9,11.84,8.83,11.15,9.48,10.07,1,Passable
CAND302871,2020,Baccalauréat,Sciences expérimentales,Marrakech-Safi,MAR,Urbain,Public,Masculin,13.36,7.56,9.79,9.94,10.1,12.68,10.49,1,Passable
CAND302872,2017,Baccalauréat,Lettres,Casablanca-Settat,CAS,Rural,Public,Féminin,12.05,12.98,12.23,13.42,14.92,10.92,12.16,1,Assez Bien
CAND302873,2020,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,10.07,9.13,8.16,8.94,16.82,8.32,10.15,1,Passable
CAND302874,2015,Baccalauréat,Sciences techno,Fès-Meknès,FES,Urbain,Public,Féminin,9.93,12.59,9.68,11.4,17.06,11.37,11.96,1,Passable
CAND302875,2020,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,5.22,9.37,9.11,7.61,14.2,9.33,9.0,0,Ajourné
CAND302876,2018,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Féminin,12.04,16.63,10.31,8.4,7.21,12.68,10.85,1,Passable
CAND302877,2020,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Rural,Public,Féminin,7.33,8.99,5.33,9.5,13.51,13.22,8.94,0,Ajourné
CAND302878,2015,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,6.65,13.53,10.08,8.94,11.26,10.19,9.55,0,Ajourné
CAND302879,2015,Baccalauréat,Economie,Marrakech-Safi,MAR,Urbain,Public,Féminin,8.52,14.56,6.28,12.25,12.47,10.81,10.96,1,Passable
CAND302880,2020,Brevet (Collégial),N/A,Oriental,ORI,Urbain,Public,Masculin,13.16,7.67,5.73,8.35,12.41,12.15,9.87,0,Ajourné
CAND302881,2019,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Privé,Masculin,11.65,8.96,9.34,3.07,8.89,14.2,10.28,1,Passable
CAND302882,2016,CFEN (Primaire),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Féminin,10.99,7.33,7.41,2.15,8.17,10.96,7.79,0,Ajourné
CAND302883,2020,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Rural,Privé,Masculin,10.36,10.13,12.45,8.73,11.71,11.52,11.13,1,Passable
CAND302884,2018,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Urbain,Privé,Masculin,10.63,9.97,11.44,15.08,14.02,10.88,12.92,1,Assez Bien
CAND302885,2017,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,9.55,13.34,8.68,14.84,8.04,11.82,11.19,1,Passable
CAND302886,2021,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Féminin,12.84,0.0,15.45,12.07,11.5,11.12,10.07,1,Passable
CAND302887,2017,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,10.04,8.51,9.91,8.41,14.02,11.21,10.21,1,Passable
CAND302888,2018,Baccalauréat,Sciences expérimentales,Souss-Massa,SOU,Urbain,Privé,Masculin,10.34,8.4,12.68,13.52,16.56,13.53,13.25,1,Assez Bien
CAND302889,2022,CFEN (Primaire),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,11.18,18.91,8.48,11.88,10.3,10.79,12.25,1,Assez Bien
CAND302890,2021,Baccalauréat,Economie,Souss-Massa,SOU,Rural,Privé,Masculin,11.6,9.16,8.66,7.09,4.99,18.28,10.31,1,Passable
CAND302891,2023,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,12.24,12.23,12.21,12.5,11.81,12.48,12.25,1,Assez Bien
CAND302892,2023,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Masculin,9.74,7.33,9.08,7.65,10.75,10.73,9.1,0,Ajourné
CAND302893,2018,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,6.54,5.43,6.63,7.53,12.85,9.29,7.86,0,Ajourné
CAND302894,2021,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Public,Masculin,13.13,6.59,7.47,7.62,10.46,11.63,9.41,0,Ajourné
CAND302895,2021,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,14.74,10.78,6.86,10.51,12.33,16.71,11.98,1,Passable
CAND302896,2023,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,6.12,10.92,4.12,10.55,12.88,13.99,9.73,0,Ajourné
CAND302897,2017,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Privé,Féminin,8.54,9.39,7.89,11.37,12.42,13.43,11.41,1,Passable
CAND302898,2021,Baccalauréat,Lettres,Casablanca-Settat,CAS,Rural,Privé,Féminin,13.64,9.02,9.65,10.14,13.82,11.29,11.6,1,Passable
CAND302899,2016,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,9.84,19.69,10.63,10.88,12.08,12.44,12.83,1,Assez Bien
CAND302900,2016,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Privé,Masculin,6.59,13.17,12.47,13.42,12.22,16.58,13.29,1,Assez Bien
CAND302901,2019,Baccalauréat,Sciences maths,Casablanca-Settat,CAS,Urbain,Public,Masculin,9.57,11.74,10.8,13.6,10.92,9.24,11.02,1,Passable
CAND302902,2023,CFEN (Primaire),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Masculin,7.84,10.99,7.41,11.81,6.82,12.53,9.03,0,Ajourné
CAND302903,2020,Baccalauréat,Economie,Casablanca-Settat,CAS,Urbain,Privé,Masculin,8.41,9.95,14.73,6.5,8.08,11.88,10.81,1,Passable
CAND302904,2020,Baccalauréat,Economie,Laâyoune-Sakia El Hamra,LAA,Rural,Privé,Masculin,8.34,4.65,8.49,11.47,11.32,12.0,9.55,0,Ajourné
CAND302905,2020,Brevet (Collégial),N/A,Drâa-Tafilalet,DRA,Rural,Public,Féminin,11.98,1.68,18.62,15.47,10.42,10.42,10.44,1,Passable
CAND302906,2019,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Masculin,12.02,12.51,14.33,8.89,11.48,13.92,11.54,1,Passable
CAND302907,2022,Brevet (Collégial),N/A,Souss-Massa,SOU,Rural,Public,Féminin,14.74,6.08,10.97,8.93,8.69,16.02,10.14,1,Passable
CAND302908,2017,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Public,Féminin,9.08,12.91,9.85,13.91,10.26,10.56,11.18,1,Passable
CAND302909,2016,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Rural,Public,Féminin,10.14,13.4,8.24,15.16,11.0,9.65,10.81,1,Passable
CAND302910,2020,CFEN (Primaire),N/A,Marrakech-Safi,MAR,Rural,Public,Masculin,6.2,10.09,15.72,13.39,14.17,13.76,11.36,1,Passable
CAND302911,2018,Baccalauréat,Sciences agro,Rabat-Salé-Kénitra,RAB,Urbain,Privé,Féminin,2.31,14.99,7.82,9.07,8.27,13.69,10.42,1,Passable
CAND302912,2022,CFEN (Primaire),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,7.1,11.9,5.51,13.9,11.41,11.85,10.34,1,Passable
CAND302913,2019,Brevet (Collégial),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,10.99,12.11,8.39,8.01,12.14,9.76,10.3,1,Passable
CAND302914,2015,Baccalauréat,Sciences techno,Souss-Massa,SOU,Urbain,Public,Masculin,9.37,6.28,9.4,6.03,16.15,9.5,9.23,0,Ajourné
CAND302915,2023,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Rural,Privé,Masculin,12.29,6.14,11.39,17.54,7.04,10.26,11.13,1,Passable
CAND302916,2015,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,17.52,4.39,11.17,14.14,11.15,12.94,11.72,1,Passable
CAND302917,2018,Baccalauréat,Economie,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,19.6,16.92,7.2,8.47,12.29,9.13,12.64,1,Assez Bien
CAND302918,2017,Brevet (Collégial),N/A,Oriental,ORI,Urbain,Public,Féminin,7.5,9.87,10.18,10.08,10.64,9.0,9.51,0,Ajourné
CAND302919,2021,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Urbain,Public,Masculin,5.69,6.46,12.2,8.17,10.13,4.2,7.68,0,Ajourné
CAND302920,2018,Baccalauréat,Sciences maths,Marrakech-Safi,MAR,Urbain,Privé,Féminin,8.53,12.42,5.64,4.32,13.09,16.73,11.07,1,Passable
CAND302921,2017,Baccalauréat,Sciences expérimentales,Laâyoune-Sakia El Hamra,LAA,Urbain,Public,Féminin,8.67,7.28,9.63,14.16,12.97,11.92,10.6,1,Passable
CAND302922,2021,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Féminin,9.15,8.86,14.25,7.56,9.57,13.79,9.74,0,Ajourné
CAND302923,2016,Baccalauréat,Sciences expérimentales,Laâyoune-Sakia El Hamra,LAA,Urbain,Privé,Féminin,11.88,7.43,10.22,5.4,14.57,13.26,11.25,1,Passable
CAND302924,2015,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Masculin,16.25,11.36,11.83,3.73,9.43,16.26,11.46,1,Passable
CAND302925,2019,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Rural,Public,Féminin,10.72,7.84,8.67,9.09,12.39,14.1,9.72,0,Ajourné
CAND302926,2021,Baccalauréat,Economie,Fès-Meknès,FES,Urbain,Public,Masculin,10.6,5.67,9.43,12.39,8.45,15.2,10.11,1,Passable
CAND302927,2016,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Masculin,12.35,7.54,7.83,10.93,11.08,9.16,9.8,0,Ajourné
CAND302928,2021,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,10.08,13.0,6.25,5.86,10.13,11.83,9.04,0,Ajourné
CAND302929,2018,Brevet (Collégial),N/A,Oriental,ORI,Urbain,Public,Masculin,18.22,6.82,11.78,10.33,11.06,11.15,11.5,1,Passable
CAND302930,2019,Brevet (Collégial),N/A,Fès-Meknès,FES,Urbain,Public,Masculin,9.11,7.17,9.75,9.82,11.8,14.72,10.18,1,Passable
CAND302931,2016,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Masculin,6.38,8.71,12.88,9.78,10.88,11.33,9.82,0,Ajourné
CAND302932,2019,Brevet (Collégial),N/A,Béni Mellal-Khénifra,BMK,Rural,Public,Masculin,10.28,7.22,10.32,10.62,11.71,9.39,9.21,0,Ajourné
CAND302933,2018,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Masculin,9.25,9.77,4.91,13.41,13.92,14.36,10.88,1,Passable
CAND302934,2020,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Masculin,14.15,14.33,8.72,11.08,11.47,12.18,12.15,1,Assez Bien
CAND302935,2021,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Privé,Féminin,11.23,12.64,6.28,10.73,10.78,12.58,11.82,1,Passable
CAND302936,2016,Brevet (Collégial),N/A,Marrakech-Safi,MAR,Urbain,Public,Féminin,14.99,3.25,10.03,13.2,13.28,11.13,10.76,1,Passable
CAND302937,2015,Baccalauréat,Arts,Fès-Meknès,FES,Urbain,Privé,Féminin,9.45,14.04,8.18,9.48,16.99,11.78,12.66,1,Assez Bien
CAND302938,2020,Brevet (Collégial),N/A,Fès-Meknès,FES,Rural,Public,Masculin,7.95,6.15,10.63,7.99,10.94,13.2,8.64,0,Ajourné
CAND302939,2016,CFEN (Primaire),N/A,Rabat-Salé-Kénitra,RAB,Urbain,Public,Masculin,14.79,10.17,10.92,7.8,10.76,9.55,10.71,1,Passable
CAND302940,2018,Baccalauréat,Sciences techno,Souss-Massa,SOU,Urbain,Public,Féminin,9.65,12.46,10.24,6.58,8.42,9.38,9.55,0,Ajourné
CAND302941,2018,Baccalauréat,Economie,Tanger-Tétouan-Al Hoceïma,TAN,Urbain,Public,Féminin,8.23,12.81,10.75,7.92,13.8,15.1,11.34,1,Passable
CAND302942,2017,Baccalauréat,Lettres,Rabat-Salé-Kénitra,RAB,Urbain,Public,Féminin,17.43,4.05,12.66,11.57,13.34,10.09,11.33,1,Passable
CAND302943,2023,Baccalauréat,Lettres,Oriental,ORI,Rural,Public,Masculin,14.44,8.52,9.12,8.68,13.13,11.62,10.26,1,Passable
CAND302944,2019,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Rural,Public,Masculin,12.23,3.46,12.59,8.88,9.63,8.41,8.4,0,Ajourné
CAND302945,2017,CFEN (Primaire),N/A,Fès-Meknès,FES,Urbain,Public,Masculin,10.32,11.58,8.86,12.38,12.02,12.39,11.27,1,Passable
CAND302946,2018,Brevet (Collégial),N/A,Casablanca-Settat,CAS,Urbain,Public,Féminin,6.11,9.31,10.34,10.29,7.13,8.91,8.67,0,Ajourné
CAND302947,2021,Brevet (Collégial),N/A,Tanger-Tétouan-Al Hoceïma,TAN,Rural,Public,Masculin,10.42,8.47,13.71,15.99,9.95,11.28,10.93,1,Passable
CAND302948,2020,Baccalauréat,Sciences expérimentales,Casablanca-Settat,CAS,Urbain,Public,Masculin,11.37,9.02,9.04,13.85,9.67,14.59,11.2,1,Passable
CAND302949,2019,Baccalauréat,Sciences maths,Drâa-Tafilalet,DRA,Urbain,Public,Masculin,5.61,10.41,8.32,14.44,11.15,12.49,10.34,1,Passable
CAND302950,2017,Brevet (Collégial),N/A,Souss-Massa,SOU,Urbain,Privé,Masculin,13.2,12.27,9.1,3.16,8.26,11.39,10.68,1,Passable
CAND302951,2021,Brevet (Collégial),N/A,Oriental,ORI,Urbain,Public,Masculin,7.78,5.22,9.06,13.29,9.47,13.4,9.49,0,Ajourné
CAND302952,2015,Baccalauréat,Sciences agro,Souss-Massa,SOU,Rural,Public,Masculin,8.62,7.38,15.05,6.34,10.48,13.29,9.33,0,Ajourné
CAND302953,2017,CFEN (Primaire),N/A,Casablanca-Settat,CAS,Urbain,Privé,Masculin,10.78,11.7,8.64,9.11,10.79,9.31,11.14,1,Passable
CAND302954,2018,Baccalauréat,Sciences maths,Rabat-Salé-Kénitra,RAB,Rural,Public,Masculin,11.68,10.82,10.32,3.6,8.55,12.84,9.03,0,Ajourné
