id_eleve,annee_scolaire,region,code_region,province,milieu,secteur,cycle,genre,age,redoublant,score_moyen,a_abandonne,motif_abandon,beneficiaire_bourse,acces_cantine,acces_internat
EL101795,2017-2018,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Urbain,Public,Collégial,Féminin,13,0,8.7,0,,1,1,1
EL101796,2022-2023,Fès-Meknès,FES,Moulay Yacoub,Urbain,Public,Collégial,Féminin,12,0,13.45,0,,0,0,0
EL101797,2022-2023,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Public,Primaire,Féminin,10,0,8.77,1,Grossesse,0,0,0
EL101798,2017-2018,Fès-Meknès,FES,Moulay Yacoub,Urbain,Public,Primaire,Féminin,9,0,13.91,0,,0,0,0
EL101799,2017-2018,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Public,Collégial,Masculin,14,1,10.44,0,,1,0,0
EL101800,2022-2023,Souss-Massa,SOU,Tata,Rural,Public,Primaire,Féminin,11,0,10.06,0,,0,0,0
EL101801,2018-2019,Souss-Massa,SOU,Chtouka-Ait Baha,Rural,Public,Primaire,Féminin,10,0,12.52,0,,0,0,0
EL101802,2016-2017,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Primaire,Féminin,10,0,10.07,0,,0,1,0
EL101803,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Public,Qualifiant,Masculin,16,0,6.8,0,,0,0,0
EL101804,2019-2020,Souss-Massa,SOU,Tata,Rural,Public,Primaire,Masculin,9,0,6.04,0,,1,1,0
EL101805,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Public,Supérieur,Masculin,18,0,13.66,0,,0,1,0
EL101806,2022-2023,Casablanca-Settat,CAS,Mohammadia,Urbain,Public,Collégial,Masculin,12,0,7.85,0,,0,1,0
EL101807,2022-2023,Marrakech-Safi,MAR,Essaouira,Rural,Privé,Préscolaire,Masculin,5,0,10.63,1,Grossesse,0,1,1
EL101808,2023-2024,Marrakech-Safi,MAR,Essaouira,Rural,Public,Collégial,Masculin,12,0,14.57,0,,1,0,0
EL101809,2019-2020,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Primaire,Féminin,8,0,9.76,0,,0,0,0
EL101810,2019-2020,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Public,Formation Professionnelle,Féminin,20,0,7.99,0,,1,1,0
EL101811,2015-2016,Marrakech-Safi,MAR,Al Haouz,Urbain,Public,Formation Professionnelle,Masculin,19,1,11.58,0,,0,0,0
EL101812,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Supérieur,Féminin,23,0,14.66,0,,1,0,1
EL101813,2016-2017,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Collégial,Masculin,12,1,16.08,0,,0,0,1
EL101814,2023-2024,Oriental,ORI,Nador,Urbain,Public,Supérieur,Masculin,19,0,8.74,1,Handicap,0,0,0
EL101815,2017-2018,Fès-Meknès,FES,Moulay Yacoub,Urbain,Public,Collégial,Masculin,12,0,13.0,0,,0,0,0
EL101816,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Public,Supérieur,Féminin,20,0,10.59,0,,1,1,0
EL101817,2018-2019,Marrakech-Safi,MAR,Safi,Urbain,Public,Primaire,Masculin,9,0,11.2,0,,1,0,0
EL101818,2021-2022,Fès-Meknès,FES,Meknès,Urbain,Public,Supérieur,Féminin,23,0,12.21,1,Handicap,0,0,0
EL101819,2018-2019,Souss-Massa,SOU,Inezgane-Ait Melloul,Rural,Public,Collégial,Masculin,13,0,11.56,0,,0,0,0
EL101820,2023-2024,Drâa-Tafilalet,DRA,Zagora,Urbain,Public,Primaire,Masculin,11,0,8.51,0,,0,1,0
EL101821,2019-2020,Fès-Meknès,FES,El Hajeb,Rural,Public,Formation Professionnelle,Masculin,17,0,7.22,0,,1,0,0
EL101822,2017-2018,Fès-Meknès,FES,Taza,Rural,Public,Qualifiant,Masculin,16,0,15.19,0,,0,0,0
EL101823,2018-2019,Souss-Massa,SOU,Tiznit,Rural,Public,Supérieur,Féminin,21,0,8.6,1,Handicap,0,0,1
EL101824,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Public,Préscolaire,Féminin,4,0,13.06,0,,1,0,0
EL101825,2021-2022,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Collégial,Masculin,15,1,15.62,0,,0,0,0
EL101826,2017-2018,Fès-Meknès,FES,Moulay Yacoub,Rural,Public,Qualifiant,Féminin,17,0,10.12,1,Grossesse,0,1,0
EL101827,2015-2016,Fès-Meknès,FES,El Hajeb,Rural,Public,Préscolaire,Féminin,4,1,14.58,0,,0,0,0
EL101828,2022-2023,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Public,Qualifiant,Masculin,16,1,8.8,0,,0,0,0
EL101829,2023-2024,Fès-Meknès,FES,Moulay Yacoub,Rural,Privé,Collégial,Féminin,14,0,14.79,0,,0,0,1
EL101830,2017-2018,Marrakech-Safi,MAR,Youssoufia,Rural,Public,Primaire,Masculin,8,0,10.96,0,,0,0,0
EL101831,2022-2023,Drâa-Tafilalet,DRA,Errachidia,Urbain,Public,Qualifiant,Masculin,17,1,10.76,0,,1,1,0
EL101832,2015-2016,Marrakech-Safi,MAR,Al Haouz,Urbain,Public,Primaire,Féminin,11,0,13.67,0,,0,0,0
EL101833,2018-2019,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Supérieur,Féminin,19,0,10.31,0,,0,0,0
EL101834,2015-2016,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Rural,Public,Supérieur,Masculin,21,0,8.18,0,,1,0,0
EL101835,2018-2019,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Collégial,Masculin,12,0,6.77,0,,0,0,0
EL101836,2020-2021,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Collégial,Féminin,14,0,13.09,0,,0,1,0
EL101837,2023-2024,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Public,Primaire,Féminin,9,0,13.35,0,,0,1,0
EL101838,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Public,Primaire,Masculin,6,0,16.48,0,,0,0,1
EL101839,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Public,Supérieur,Féminin,19,0,12.21,0,,0,0,0
EL101840,2020-2021,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Primaire,Masculin,11,0,8.39,1,Handicap,0,0,0
EL101841,2018-2019,Fès-Meknès,FES,Fès,Rural,Public,Primaire,Féminin,11,0,10.99,0,,0,0,0
EL101842,2023-2024,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Primaire,Féminin,11,0,11.04,1,Manque d'infrastructures,1,1,0
EL101843,2015-2016,Drâa-Tafilalet,DRA,Midelt,Urbain,Public,Collégial,Masculin,14,0,14.67,0,,0,0,0
EL101844,2022-2023,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Qualifiant,Masculin,16,1,14.79,1,Manque d'infrastructures,0,0,1
EL101845,2023-2024,Souss-Massa,SOU,Tiznit,Urbain,Public,Primaire,Masculin,8,0,18.19,0,,0,1,0
EL101846,2015-2016,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Public,Primaire,Féminin,10,0,10.23,0,,1,0,0
EL101847,2020-2021,Souss-Massa,SOU,Chtouka-Ait Baha,Urbain,Public,Primaire,Féminin,8,0,14.82,0,,1,0,0
EL101848,2022-2023,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Primaire,Féminin,10,0,15.66,0,,0,1,0
EL101849,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Privé,Primaire,Masculin,11,0,14.81,0,,0,0,0
EL101850,2023-2024,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Rural,Privé,Qualifiant,Masculin,17,0,10.51,0,,1,0,0
EL101851,2017-2018,Béni Mellal-Khénifra,BMK,Azilal,Urbain,Public,Collégial,Masculin,14,1,10.41,0,,1,0,0
EL101852,2020-2021,Fès-Meknès,FES,Boulemane,Rural,Public,Préscolaire,Masculin,4,0,12.92,0,,0,0,0
EL101853,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Public,Collégial,Féminin,12,0,13.14,0,,0,1,0
EL101854,2015-2016,Oriental,ORI,Driouch,Urbain,Privé,Qualifiant,Féminin,15,0,9.22,0,,0,1,0
EL101855,2020-2021,Dakhla-Oued Eddahab,DAK,Dakhla,Urbain,Public,Primaire,Féminin,10,1,8.43,0,,0,0,0
EL101856,2023-2024,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Primaire,Masculin,11,0,12.92,0,,1,1,0
EL101857,2019-2020,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Privé,Qualifiant,Féminin,16,0,6.34,0,,0,0,0
EL101858,2022-2023,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Préscolaire,Masculin,4,0,12.02,0,,0,0,0
EL101859,2021-2022,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Privé,Qualifiant,Féminin,16,1,10.99,0,,0,0,0
EL101860,2017-2018,Fès-Meknès,FES,Moulay Yacoub,Urbain,Privé,Qualifiant,Masculin,15,1,10.15,0,,0,1,0
EL101861,2018-2019,Guelmim-Oued Noun,GUE,Assa-Zag,Urbain,Public,Supérieur,Masculin,18,0,9.53,0,,0,0,0
EL101862,2019-2020,Guelmim-Oued Noun,GUE,Sidi Ifni,Urbain,Public,Préscolaire,Féminin,5,0,12.02,0,,0,0,0
EL101863,2018-2019,Fès-Meknès,FES,Meknès,Urbain,Public,Primaire,Masculin,10,0,11.39,0,,1,1,0
EL101864,2020-2021,Souss-Massa,SOU,Tata,Urbain,Public,Supérieur,Féminin,19,0,7.41,1,Manque d'infrastructures,0,0,0
EL101865,2020-2021,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Public,Primaire,Féminin,9,0,5.65,0,,0,1,0
EL101866,2018-2019,Drâa-Tafilalet,DRA,Zagora,Urbain,Public,Primaire,Masculin,12,0,11.92,0,,0,1,0
EL101867,2020-2021,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Collégial,Masculin,14,0,11.97,0,,0,0,0
EL101868,2020-2021,Fès-Meknès,FES,Taounate,Urbain,Public,Préscolaire,Masculin,4,0,13.48,0,,1,0,0
EL101869,2023-2024,Oriental,ORI,Jerada,Rural,Public,Collégial,Féminin,13,0,5.94,0,,0,0,0
EL101870,2022-2023,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Privé,Formation Professionnelle,Masculin,22,1,12.87,0,,0,1,0
EL101871,2020-2021,Marrakech-Safi,MAR,Youssoufia,Rural,Public,Collégial,Masculin,15,0,12.28,0,,0,1,1
EL101872,2016-2017,Guelmim-Oued Noun,GUE,Assa-Zag,Urbain,Public,Primaire,Masculin,6,0,9.93,0,,0,0,0
EL101873,2017-2018,Guelmim-Oued Noun,GUE,Assa-Zag,Rural,Privé,Formation Professionnelle,Masculin,19,0,10.2,0,,0,0,1
EL101874,2017-2018,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Privé,Qualifiant,Masculin,16,0,10.46,0,,1,0,0
EL101875,2017-2018,Oriental,ORI,Taourirt,Urbain,Public,Préscolaire,Masculin,5,0,9.76,0,,1,1,0
EL101876,2023-2024,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Collégial,Masculin,13,0,14.92,0,,1,1,0
EL101877,2019-2020,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Public,Préscolaire,Féminin,4,0,9.7,0,,1,1,0
EL101878,2023-2024,Fès-Meknès,FES,Ifrane,Urbain,Public,Primaire,Féminin,11,0,9.21,0,,0,0,0
EL101879,2016-2017,Fès-Meknès,FES,Boulemane,Urbain,Public,Collégial,Masculin,13,0,5.13,0,,1,0,0
EL101880,2021-2022,Fès-Meknès,FES,Moulay Yacoub,Urbain,Public,Primaire,Féminin,7,0,13.18,0,,0,0,0
EL101881,2020-2021,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Public,Préscolaire,Masculin,5,0,9.04,0,,1,0,0
EL101882,2021-2022,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Public,Collégial,Masculin,13,0,9.02,0,,0,0,0
EL101883,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Public,Primaire,Masculin,9,0,15.65,0,,0,0,0
EL101884,2019-2020,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Collégial,Masculin,14,0,7.94,0,,0,1,1
EL101885,2018-2019,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Privé,Primaire,Féminin,11,0,8.33,0,,0,0,0
EL101886,2021-2022,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Qualifiant,Masculin,17,0,7.16,0,,0,0,1
EL101887,2016-2017,Casablanca-Settat,CAS,Mohammadia,Urbain,Privé,Supérieur,Féminin,19,0,7.86,0,,0,1,1
EL101888,2020-2021,Oriental,ORI,Berkane,Rural,Privé,Préscolaire,Masculin,4,0,9.67,0,,0,1,0
EL101889,2019-2020,Marrakech-Safi,MAR,El Kelaa des Sraghna,Rural,Public,Qualifiant,Masculin,17,0,10.22,0,,1,1,0
EL101890,2022-2023,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Public,Primaire,Féminin,11,0,9.55,0,,0,1,0
EL101891,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Public,Primaire,Masculin,10,0,13.7,0,,1,1,0
EL101892,2016-2017,Fès-Meknès,FES,Taounate,Urbain,Privé,Primaire,Masculin,7,0,13.72,0,,1,1,0
EL101893,2020-2021,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Primaire,Masculin,11,0,11.88,0,,0,0,0
EL101894,2018-2019,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Préscolaire,Masculin,4,0,12.24,0,,0,0,1
EL101895,2017-2018,Casablanca-Settat,CAS,Benslimane,Rural,Public,Qualifiant,Féminin,16,0,12.12,1,Grossesse,0,0,0
EL101896,2023-2024,Souss-Massa,SOU,Tiznit,Urbain,Privé,Qualifiant,Féminin,15,1,12.06,0,,0,0,0
EL101897,2023-2024,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Privé,Formation Professionnelle,Féminin,25,0,15.69,0,,0,1,0
EL101898,2015-2016,Casablanca-Settat,CAS,El Jadida,Rural,Public,Formation Professionnelle,Féminin,17,0,8.14,0,,0,1,0
EL101899,2019-2020,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Primaire,Masculin,9,0,9.66,0,,0,0,0
EL101900,2021-2022,Fès-Meknès,FES,Meknès,Urbain,Public,Primaire,Féminin,9,0,8.81,0,,0,0,1
EL101901,2022-2023,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Préscolaire,Féminin,5,0,8.96,0,,0,1,0
EL101902,2016-2017,Oriental,ORI,Driouch,Rural,Public,Collégial,Masculin,14,0,7.09,0,,0,0,0
EL101903,2022-2023,Casablanca-Settat,CAS,Khouribga,Urbain,Public,Supérieur,Féminin,22,0,7.51,0,,1,0,0
EL101904,2020-2021,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Public,Primaire,Masculin,7,0,10.73,0,,1,0,0
EL101905,2022-2023,Marrakech-Safi,MAR,Youssoufia,Rural,Public,Primaire,Masculin,8,0,9.87,0,,0,0,0
EL101906,2021-2022,Marrakech-Safi,MAR,Youssoufia,Rural,Public,Primaire,Masculin,8,0,9.07,0,,1,0,0
EL101907,2022-2023,Casablanca-Settat,CAS,El Jadida,Rural,Public,Supérieur,Masculin,18,0,7.63,0,,0,1,0
EL101908,2015-2016,Oriental,ORI,Nador,Urbain,Public,Primaire,Masculin,8,0,14.92,0,,1,1,1
EL101909,2017-2018,Béni Mellal-Khénifra,BMK,Azilal,Rural,Public,Qualifiant,Féminin,17,0,14.74,0,,1,0,0
EL101910,2019-2020,Casablanca-Settat,CAS,Casablanca,Rural,Public,Primaire,Masculin,10,0,12.45,0,,0,0,1
EL101911,2017-2018,Casablanca-Settat,CAS,Mohammadia,Urbain,Public,Primaire,Masculin,6,0,12.15,0,,0,0,0
EL101912,2016-2017,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Privé,Primaire,Masculin,8,1,16.74,0,,1,1,0
EL101913,2021-2022,Fès-Meknès,FES,Ifrane,Urbain,Public,Qualifiant,Féminin,17,0,12.18,1,Mariage précoce,0,1,0
EL101914,2023-2024,Casablanca-Settat,CAS,Berrechid,Urbain,Public,Qualifiant,Féminin,17,0,7.47,0,,0,0,0
EL101915,2019-2020,Casablanca-Settat,CAS,El Jadida,Rural,Public,Primaire,Masculin,6,0,7.76,0,,0,0,1
EL101916,2020-2021,Souss-Massa,SOU,Inezgane-Ait Melloul,Rural,Privé,Primaire,Féminin,8,1,11.97,0,,0,1,0
EL101917,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Rural,Public,Primaire,Féminin,9,0,12.38,0,,0,0,0
EL101918,2018-2019,Souss-Massa,SOU,Tata,Urbain,Public,Préscolaire,Féminin,4,0,15.05,0,,1,0,0
EL101919,2021-2022,Drâa-Tafilalet,DRA,Ouarzazate,Rural,Public,Primaire,Féminin,7,1,14.18,0,,0,0,0
EL101920,2022-2023,Fès-Meknès,FES,El Hajeb,Urbain,Public,Primaire,Masculin,10,1,13.92,0,,0,0,1
EL101921,2016-2017,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Public,Qualifiant,Masculin,16,0,14.25,0,,0,0,0
EL101922,2017-2018,Fès-Meknès,FES,Séfrou,Rural,Public,Qualifiant,Féminin,17,0,9.67,0,,0,0,0
EL101923,2016-2017,Marrakech-Safi,MAR,Youssoufia,Rural,Public,Qualifiant,Féminin,16,0,9.53,1,Autre,0,0,1
EL101924,2022-2023,Rabat-Salé-Kénitra,RAB,Rabat,Rural,Public,Qualifiant,Masculin,16,0,9.35,0,,0,0,0
EL101925,2020-2021,Casablanca-Settat,CAS,Berrechid,Urbain,Public,Formation Professionnelle,Féminin,17,0,11.11,0,,1,0,0
EL101926,2021-2022,Marrakech-Safi,MAR,Safi,Rural,Public,Formation Professionnelle,Féminin,22,0,12.3,0,,0,0,1
EL101927,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Public,Primaire,Masculin,8,0,20.0,0,,0,1,0
EL101928,2019-2020,Casablanca-Settat,CAS,El Jadida,Rural,Public,Primaire,Féminin,11,0,9.49,0,,0,0,0
EL101929,2022-2023,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Primaire,Masculin,13,0,9.68,0,,1,0,0
EL101930,2016-2017,Souss-Massa,SOU,Chtouka-Ait Baha,Urbain,Public,Supérieur,Masculin,21,0,12.81,0,,0,0,0
EL101931,2021-2022,Souss-Massa,SOU,Tiznit,Rural,Public,Primaire,Masculin,8,0,9.48,0,,0,0,0
EL101932,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Public,Primaire,Masculin,11,0,15.13,0,,0,1,0
EL101933,2016-2017,Oriental,ORI,Nador,Rural,Public,Collégial,Féminin,12,0,14.73,0,,1,0,0
EL101934,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Collégial,Masculin,14,0,16.8,0,,0,0,0
EL101935,2015-2016,Casablanca-Settat,CAS,El Jadida,Rural,Public,Collégial,Masculin,12,0,12.03,0,,0,1,0
EL101936,2016-2017,Fès-Meknès,FES,El Hajeb,Rural,Public,Qualifiant,Masculin,17,1,15.16,0,,1,0,0
EL101937,2018-2019,Souss-Massa,SOU,Tiznit,Urbain,Public,Collégial,Masculin,12,0,7.94,0,,1,1,0
EL101938,2023-2024,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Supérieur,Masculin,19,1,14.71,1,Travail enfant,0,1,0
EL101939,2018-2019,Casablanca-Settat,CAS,Casablanca,Rural,Public,Préscolaire,Masculin,7,0,13.02,0,,1,0,0
EL101940,2018-2019,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Supérieur,Féminin,21,0,11.73,0,,0,0,1
EL101941,2021-2022,Marrakech-Safi,MAR,Marrakech,Urbain,Privé,Collégial,Féminin,15,0,12.23,0,,0,0,0
EL101942,2022-2023,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Primaire,Féminin,12,0,3.51,0,,0,1,0
EL101943,2021-2022,Casablanca-Settat,CAS,Berrechid,Urbain,Public,Formation Professionnelle,Féminin,22,0,13.06,0,,0,0,0
EL101944,2015-2016,Oriental,ORI,Taourirt,Urbain,Public,Formation Professionnelle,Masculin,19,0,9.53,1,Travail enfant,1,0,0
EL101945,2022-2023,Drâa-Tafilalet,DRA,Tinghir,Urbain,Privé,Supérieur,Masculin,20,0,11.3,0,,0,0,0
EL101946,2017-2018,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Supérieur,Masculin,22,0,11.71,0,,0,1,0
EL101947,2019-2020,Drâa-Tafilalet,DRA,Tinghir,Rural,Privé,Primaire,Féminin,11,0,12.92,0,,0,1,0
EL101948,2021-2022,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Primaire,Féminin,10,0,9.37,0,,0,1,0
EL101949,2017-2018,Drâa-Tafilalet,DRA,Midelt,Urbain,Public,Primaire,Féminin,8,0,9.22,0,,0,1,0
EL101950,2021-2022,Drâa-Tafilalet,DRA,Tinghir,Rural,Public,Supérieur,Féminin,22,0,7.57,0,,0,1,0
EL101951,2019-2020,Casablanca-Settat,CAS,Berrechid,Rural,Privé,Supérieur,Masculin,19,1,11.69,0,,0,0,0
EL101952,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Public,Formation Professionnelle,Féminin,19,0,14.37,0,,1,0,0
EL101953,2016-2017,Drâa-Tafilalet,DRA,Midelt,Urbain,Public,Supérieur,Féminin,23,0,11.53,0,,0,0,0
EL101954,2021-2022,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Public,Collégial,Féminin,12,1,12.41,0,,0,0,0
EL101955,2015-2016,Drâa-Tafilalet,DRA,Midelt,Rural,Public,Primaire,Masculin,6,0,10.12,0,,0,0,0
EL101956,2018-2019,Fès-Meknès,FES,Séfrou,Rural,Public,Primaire,Masculin,11,0,9.42,1,Travail enfant,0,1,0
EL101957,2019-2020,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Primaire,Masculin,8,0,9.72,0,,1,1,0
EL101958,2018-2019,Oriental,ORI,Berkane,Urbain,Public,Qualifiant,Masculin,15,0,10.41,0,,1,1,1
EL101959,2018-2019,Souss-Massa,SOU,Tata,Rural,Public,Primaire,Masculin,11,0,6.75,1,Travail enfant,0,0,0
EL101960,2023-2024,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Rural,Privé,Supérieur,Masculin,22,0,15.11,1,Travail enfant,0,0,1
EL101961,2015-2016,Marrakech-Safi,MAR,Safi,Urbain,Public,Qualifiant,Masculin,15,0,12.28,0,,0,0,0
EL101962,2023-2024,Fès-Meknès,FES,Moulay Yacoub,Rural,Public,Primaire,Masculin,12,0,11.3,0,,0,0,0
EL101963,2021-2022,Casablanca-Settat,CAS,Benslimane,Rural,Public,Supérieur,Féminin,20,1,11.29,1,Manque d'infrastructures,0,1,0
EL101964,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Privé,Collégial,Masculin,13,0,11.55,0,,1,1,0
EL101965,2020-2021,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Privé,Qualifiant,Féminin,17,0,13.61,0,,0,1,0
EL101966,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Public,Primaire,Féminin,7,1,9.7,0,,1,0,0
EL101967,2015-2016,Oriental,ORI,Figuig,Rural,Public,Primaire,Masculin,10,1,9.26,0,,1,0,0
EL101968,2021-2022,Marrakech-Safi,MAR,Al Haouz,Urbain,Privé,Préscolaire,Masculin,4,1,12.64,0,,0,0,0
EL101969,2021-2022,Fès-Meknès,FES,Ifrane,Rural,Public,Collégial,Masculin,15,0,10.9,0,,0,0,0
EL101970,2023-2024,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Public,Qualifiant,Masculin,15,0,14.87,0,,1,0,0
EL101971,2015-2016,Drâa-Tafilalet,DRA,Zagora,Rural,Public,Formation Professionnelle,Masculin,23,0,7.64,0,,1,0,0
EL101972,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Public,Supérieur,Féminin,21,0,8.31,0,,0,0,0
EL101973,2019-2020,Marrakech-Safi,MAR,Chichaoua,Urbain,Public,Préscolaire,Masculin,4,0,10.28,0,,0,1,0
EL101974,2015-2016,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Formation Professionnelle,Féminin,18,0,13.91,0,,0,0,0
EL101975,2020-2021,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Primaire,Masculin,6,0,12.32,0,,1,1,0
EL101976,2019-2020,Marrakech-Safi,MAR,El Kelaa des Sraghna,Rural,Public,Préscolaire,Féminin,6,0,17.02,1,Handicap,0,0,1
EL101977,2019-2020,Drâa-Tafilalet,DRA,Tinghir,Urbain,Public,Qualifiant,Féminin,17,0,11.32,0,,0,1,0
EL101978,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Public,Supérieur,Masculin,21,1,12.05,0,,0,0,0
EL101979,2021-2022,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Public,Formation Professionnelle,Masculin,20,0,11.25,0,,0,0,0
EL101980,2020-2021,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Public,Supérieur,Féminin,18,1,11.78,0,,1,1,0
EL101981,2018-2019,Marrakech-Safi,MAR,Chichaoua,Rural,Public,Primaire,Féminin,6,0,8.58,0,,0,0,0
EL101982,2023-2024,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Privé,Primaire,Féminin,6,0,12.15,1,Autre,0,0,0
EL101983,2016-2017,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Public,Préscolaire,Féminin,5,1,8.35,1,Grossesse,0,0,0
EL101984,2018-2019,Souss-Massa,SOU,Taroudannt,Rural,Public,Collégial,Masculin,14,1,11.67,0,,0,1,0
EL101985,2019-2020,Drâa-Tafilalet,DRA,Ouarzazate,Urbain,Public,Collégial,Féminin,16,0,12.74,0,,1,1,1
EL101986,2017-2018,Rabat-Salé-Kénitra,RAB,Salé,Urbain,Public,Primaire,Masculin,10,0,10.94,0,,0,0,0
EL101987,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Privé,Primaire,Féminin,7,0,10.86,0,,0,0,0
EL101988,2023-2024,Guelmim-Oued Noun,GUE,Guelmim,Urbain,Public,Collégial,Féminin,14,0,9.4,0,,0,1,0
EL101989,2016-2017,Casablanca-Settat,CAS,Berrechid,Rural,Public,Qualifiant,Masculin,15,0,8.06,0,,0,0,0
EL101990,2019-2020,Casablanca-Settat,CAS,Benslimane,Rural,Public,Primaire,Féminin,7,0,8.66,0,,0,0,0
EL101991,2019-2020,Souss-Massa,SOU,Tiznit,Rural,Public,Primaire,Féminin,9,1,17.7,0,,1,0,0
EL101992,2015-2016,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Collégial,Masculin,14,0,12.31,1,Manque d'infrastructures,0,1,0
EL101993,2016-2017,Casablanca-Settat,CAS,Settat,Urbain,Public,Qualifiant,Féminin,15,0,10.81,0,,0,0,0
