id_enseignant,annee_scolaire,region,code_region,province,milieu,genre,cycle_enseigne,categorie,matiere,anciennete_annees,salaire_mensuel_mad,heures_semaine,formation_continue,jours_absence
ENS202516,2021-2022,Oriental,ORI,Guercif,Urbain,Masculin,Primaire,Instituteur,Anglais,4,5337,18,1,0
ENS202517,2016-2017,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Masculin,Primaire,Professeur agrégé,Français,32,8014,28,1,0
ENS202518,2019-2020,Marrakech-Safi,MAR,Al Haouz,Urbain,Masculin,Primaire,Professeur certifié,Français,31,6293,19,0,0
ENS202519,2018-2019,Casablanca-Settat,CAS,Khouribga,Urbain,Féminin,Qualifiant,Instituteur,Philosophie,4,5199,18,0,0
ENS202520,2016-2017,Oriental,ORI,Berkane,Urbain,Masculin,Primaire,Maître d'enseignement,Physique-Chimie,26,6056,23,0,16
ENS202521,2018-2019,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Masculin,Primaire,Vacataire,SVT,5,3307,31,1,19
ENS202522,2018-2019,Fès-Meknès,FES,El Hajeb,Rural,Féminin,Primaire,Instituteur,Éducation physique,14,5265,18,0,13
ENS202523,2017-2018,Béni Mellal-Khénifra,BMK,Khouribga,Rural,Féminin,Primaire,Professeur agrégé,Éducation physique,15,8793,28,0,0
ENS202524,2016-2017,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Féminin,Collégial,Instituteur,Physique-Chimie,25,4578,19,0,21
ENS202525,2022-2023,Casablanca-Settat,CAS,Sidi Bennour,Rural,Masculin,Qualifiant,Professeur certifié,Éducation islamique,12,6686,23,1,17
ENS202526,2022-2023,Marrakech-Safi,MAR,Chichaoua,Urbain,Masculin,Primaire,Professeur certifié,Éducation islamique,7,6838,22,0,0
ENS202527,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Masculin,Primaire,Contractuel,Histoire-Géo,29,4157,20,0,3
ENS202528,2023-2024,Casablanca-Settat,CAS,El Jadida,Urbain,Masculin,Primaire,Professeur certifié,Sciences,29,6427,23,1,12
ENS202529,2018-2019,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Masculin,Primaire,Professeur agrégé,Arabe,10,7914,20,0,21
ENS202530,2016-2017,Marrakech-Safi,MAR,Chichaoua,Urbain,Masculin,Collégial,Professeur agrégé,Histoire-Géo,4,7715,21,0,1
ENS202531,2021-2022,Casablanca-Settat,CAS,Settat,Rural,Féminin,Qualifiant,Professeur certifié,Anglais,1,5256,31,1,16
ENS202532,2021-2022,Casablanca-Settat,CAS,El Jadida,Urbain,Masculin,Qualifiant,Contractuel,Histoire-Géo,29,3754,23,1,7
ENS202533,2022-2023,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Féminin,Préscolaire,Maître d'enseignement,Physique-Chimie,21,5293,20,0,6
ENS202534,2015-2016,Casablanca-Settat,CAS,Khouribga,Urbain,Masculin,Collégial,Professeur certifié,Mathématiques,6,7313,30,0,0
ENS202535,2016-2017,Souss-Massa,SOU,Taroudannt,Urbain,Féminin,Primaire,Instituteur,Arabe,16,4404,19,0,18
ENS202536,2015-2016,Fès-Meknès,FES,Boulemane,Rural,Masculin,Primaire,Maître d'enseignement,Éducation physique,23,5945,26,1,15
ENS202537,2019-2020,Drâa-Tafilalet,DRA,Zagora,Rural,Masculin,Primaire,Professeur certifié,Sciences,32,7552,30,0,0
ENS202538,2016-2017,Béni Mellal-Khénifra,BMK,Khouribga,Urbain,Masculin,Primaire,Maître d'enseignement,Arabe,26,4553,25,0,0
ENS202539,2017-2018,Drâa-Tafilalet,DRA,Midelt,Urbain,Féminin,Primaire,Contractuel,Français,15,4882,26,1,20
ENS202540,2019-2020,Fès-Meknès,FES,Moulay Yacoub,Rural,Masculin,Qualifiant,Professeur certifié,Arabe,23,5683,27,0,14
ENS202541,2016-2017,Béni Mellal-Khénifra,BMK,Azilal,Rural,Féminin,Primaire,Professeur certifié,Histoire-Géo,33,5764,28,0,24
ENS202542,2017-2018,Casablanca-Settat,CAS,Khouribga,Urbain,Masculin,Primaire,Professeur agrégé,Mathématiques,34,8742,28,0,2
ENS202543,2020-2021,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Féminin,Qualifiant,Professeur agrégé,SVT,2,8273,31,1,8
ENS202544,2021-2022,Fès-Meknès,FES,Ifrane,Urbain,Féminin,Qualifiant,Maître d'enseignement,Arabe,4,5273,23,1,24
ENS202545,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Rural,Masculin,Primaire,Professeur agrégé,Arabe,9,7946,18,0,11
ENS202546,2022-2023,Fès-Meknès,FES,El Hajeb,Urbain,Masculin,Collégial,Instituteur,Anglais,16,4679,19,0,6
ENS202547,2023-2024,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Rural,Féminin,Primaire,Professeur agrégé,Physique-Chimie,17,8178,18,0,16
ENS202548,2016-2017,Casablanca-Settat,CAS,El Jadida,Urbain,Masculin,Qualifiant,Professeur agrégé,Éducation physique,19,8295,18,0,17
ENS202549,2020-2021,Casablanca-Settat,CAS,Casablanca,Urbain,Féminin,Collégial,Maître d'enseignement,Histoire-Géo,9,5988,27,1,24
ENS202550,2018-2019,Fès-Meknès,FES,Taza,Urbain,Masculin,Préscolaire,Vacataire,Histoire-Géo,34,4393,30,0,0
ENS202551,2015-2016,Marrakech-Safi,MAR,Marrakech,Urbain,Masculin,Primaire,Instituteur,Mathématiques,32,4474,24,0,4
ENS202552,2022-2023,Béni Mellal-Khénifra,BMK,Azilal,Urbain,Masculin,Primaire,Professeur agrégé,Mathématiques,5,8377,30,0,8
ENS202553,2021-2022,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Masculin,Primaire,Professeur certifié,SVT,15,7799,24,1,12
ENS202554,2015-2016,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Féminin,Collégial,Maître d'enseignement,Sciences,8,5972,24,1,7
ENS202555,2017-2018,Marrakech-Safi,MAR,Marrakech,Rural,Féminin,Primaire,Contractuel,SVT,22,4530,18,1,0
ENS202556,2021-2022,Rabat-Salé-Kénitra,RAB,Salé,Rural,Masculin,Primaire,Professeur certifié,Physique-Chimie,23,8029,20,1,0
ENS202557,2016-2017,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Féminin,Primaire,Instituteur,Mathématiques,25,4397,29,0,22
ENS202558,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Féminin,Primaire,Professeur certifié,Français,33,6682,29,0,0
ENS202559,2015-2016,Casablanca-Settat,CAS,Casablanca,Rural,Féminin,Collégial,Maître d'enseignement,Histoire-Géo,6,5523,30,0,0
ENS202560,2016-2017,Drâa-Tafilalet,DRA,Zagora,Urbain,Masculin,Qualifiant,Contractuel,Arabe,26,4446,26,1,0
ENS202561,2019-2020,Fès-Meknès,FES,Ifrane,Urbain,Masculin,Qualifiant,Professeur certifié,Éducation physique,8,6452,19,0,0
ENS202562,2016-2017,Oriental,ORI,Nador,Urbain,Féminin,Préscolaire,Professeur agrégé,Arabe,13,7645,26,0,3
ENS202563,2022-2023,Casablanca-Settat,CAS,Berrechid,Rural,Féminin,Qualifiant,Instituteur,Sciences,29,5005,26,0,0
ENS202564,2020-2021,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Féminin,Collégial,Instituteur,Sciences,6,4134,25,0,4
ENS202565,2018-2019,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,Primaire,Maître d'enseignement,Arabe,14,5013,26,1,0
ENS202566,2015-2016,Fès-Meknès,FES,El Hajeb,Urbain,Féminin,Collégial,Professeur certifié,Philosophie,9,7136,27,1,0
ENS202567,2017-2018,Casablanca-Settat,CAS,Benslimane,Urbain,Masculin,Qualifiant,Instituteur,Arabe,10,5471,28,1,15
ENS202568,2017-2018,Oriental,ORI,Taourirt,Rural,Féminin,Primaire,Contractuel,Histoire-Géo,23,3542,28,0,14
ENS202569,2016-2017,Casablanca-Settat,CAS,Casablanca,Urbain,Féminin,Qualifiant,Contractuel,Français,22,4081,19,0,9
ENS202570,2019-2020,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Féminin,Primaire,Contractuel,Éducation islamique,14,3450,20,0,12
ENS202571,2017-2018,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Masculin,Préscolaire,Contractuel,Français,9,3677,23,1,0
ENS202572,2016-2017,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Féminin,Primaire,Instituteur,Éducation physique,4,4533,29,1,22
ENS202573,2022-2023,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Masculin,Primaire,Professeur certifié,Mathématiques,34,6974,18,0,0
ENS202574,2015-2016,Fès-Meknès,FES,Taza,Rural,Masculin,Qualifiant,Vacataire,Arabe,9,3143,30,1,3
ENS202575,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Urbain,Masculin,Collégial,Professeur certifié,Éducation islamique,27,6484,21,0,0
ENS202576,2017-2018,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Rural,Masculin,Primaire,Instituteur,Mathématiques,24,4708,18,0,2
ENS202577,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Féminin,Collégial,Contractuel,Histoire-Géo,7,3610,28,1,0
ENS202578,2021-2022,Fès-Meknès,FES,Moulay Yacoub,Urbain,Masculin,Qualifiant,Professeur agrégé,Anglais,27,8162,19,1,9
ENS202579,2015-2016,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Rural,Masculin,Primaire,Professeur agrégé,Physique-Chimie,20,7991,21,1,20
ENS202580,2017-2018,Drâa-Tafilalet,DRA,Ouarzazate,Rural,Masculin,Primaire,Instituteur,Anglais,15,5705,31,0,17
ENS202581,2015-2016,Drâa-Tafilalet,DRA,Midelt,Urbain,Masculin,Primaire,Instituteur,Anglais,26,4297,24,0,0
ENS202582,2023-2024,Casablanca-Settat,CAS,El Jadida,Rural,Masculin,Primaire,Professeur certifié,Arabe,24,6731,23,0,1
ENS202583,2022-2023,Oriental,ORI,Jerada,Rural,Masculin,Primaire,Contractuel,Français,33,5023,31,0,0
ENS202584,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Féminin,Primaire,Maître d'enseignement,Mathématiques,9,5961,27,0,0
ENS202585,2018-2019,Marrakech-Safi,MAR,Marrakech,Rural,Féminin,Primaire,Instituteur,Français,2,4984,22,1,21
ENS202586,2019-2020,Oriental,ORI,Guercif,Rural,Féminin,Collégial,Professeur certifié,SVT,6,6194,29,0,0
ENS202587,2017-2018,Fès-Meknès,FES,Taza,Urbain,Masculin,Primaire,Instituteur,Éducation physique,32,5088,22,0,14
ENS202588,2021-2022,Drâa-Tafilalet,DRA,Errachidia,Urbain,Féminin,Primaire,Instituteur,Éducation islamique,16,3531,24,0,15
ENS202589,2022-2023,Drâa-Tafilalet,DRA,Zagora,Rural,Masculin,Collégial,Instituteur,Philosophie,30,5252,24,0,18
ENS202590,2016-2017,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Urbain,Féminin,Primaire,Maître d'enseignement,Français,7,6322,29,1,0
ENS202591,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Rural,Masculin,Primaire,Instituteur,SVT,20,5488,23,1,22
ENS202592,2020-2021,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Féminin,Qualifiant,Professeur certifié,Mathématiques,33,6550,30,0,12
ENS202593,2015-2016,Marrakech-Safi,MAR,Al Haouz,Rural,Féminin,Primaire,Contractuel,Français,10,4586,23,0,11
ENS202594,2019-2020,Casablanca-Settat,CAS,Casablanca,Urbain,Féminin,Collégial,Professeur certifié,Sciences,12,5701,31,1,6
ENS202595,2017-2018,Drâa-Tafilalet,DRA,Tinghir,Rural,Masculin,Primaire,Professeur certifié,Mathématiques,18,6687,19,0,0
ENS202596,2023-2024,Casablanca-Settat,CAS,Khouribga,Urbain,Féminin,Primaire,Vacataire,Éducation islamique,8,4217,26,0,1
ENS202597,2023-2024,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Rural,Féminin,Qualifiant,Instituteur,Français,24,5190,27,0,19
ENS202598,2018-2019,Béni Mellal-Khénifra,BMK,Khouribga,Rural,Féminin,Préscolaire,Professeur agrégé,Sciences,2,8488,22,1,5
ENS202599,2018-2019,Souss-Massa,SOU,Inezgane-Ait Melloul,Rural,Masculin,Primaire,Professeur certifié,Philosophie,29,7038,31,0,20
ENS202600,2018-2019,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Masculin,Qualifiant,Instituteur,Anglais,31,4799,25,1,17
ENS202601,2019-2020,Drâa-Tafilalet,DRA,Ouarzazate,Urbain,Masculin,Primaire,Professeur agrégé,Histoire-Géo,25,6407,30,0,1
ENS202602,2015-2016,Souss-Massa,SOU,Tata,Urbain,Féminin,Qualifiant,Maître d'enseignement,Éducation islamique,4,5336,31,0,18
ENS202603,2015-2016,Oriental,ORI,Oujda-Angad,Rural,Masculin,Qualifiant,Professeur certifié,Anglais,12,5319,30,0,4
ENS202604,2022-2023,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Masculin,Préscolaire,Instituteur,Arabe,19,4484,19,1,0
ENS202605,2019-2020,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Rural,Féminin,Primaire,Instituteur,Éducation islamique,30,5283,24,0,22
ENS202606,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Fahs-Anjra,Rural,Féminin,Qualifiant,Maître d'enseignement,Français,19,5922,23,0,9
ENS202607,2021-2022,Rabat-Salé-Kénitra,RAB,Sidi Slimane,Rural,Masculin,Collégial,Instituteur,Éducation islamique,7,5509,23,0,15
ENS202608,2018-2019,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Masculin,Primaire,Instituteur,Sciences,31,5463,24,1,3
ENS202609,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Masculin,Qualifiant,Instituteur,Mathématiques,12,5516,19,0,18
ENS202610,2016-2017,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Féminin,Collégial,Professeur agrégé,Anglais,15,7168,24,1,4
ENS202611,2021-2022,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,Primaire,Professeur certifié,Anglais,6,7270,29,1,0
ENS202612,2017-2018,Casablanca-Settat,CAS,El Jadida,Rural,Masculin,Qualifiant,Instituteur,Mathématiques,11,4980,26,1,23
ENS202613,2017-2018,Fès-Meknès,FES,Ifrane,Urbain,Féminin,Collégial,Professeur certifié,Éducation physique,20,7116,29,0,23
ENS202614,2017-2018,Fès-Meknès,FES,Meknès,Urbain,Masculin,Primaire,Contractuel,Physique-Chimie,30,3685,19,0,24
ENS202615,2021-2022,Casablanca-Settat,CAS,El Jadida,Rural,Féminin,Collégial,Professeur certifié,Arabe,2,6415,18,0,0
ENS202616,2019-2020,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Féminin,Qualifiant,Maître d'enseignement,Anglais,1,4395,21,1,23
ENS202617,2020-2021,Fès-Meknès,FES,El Hajeb,Urbain,Féminin,Primaire,Professeur certifié,Français,4,7086,24,0,21
ENS202618,2015-2016,Marrakech-Safi,MAR,Essaouira,Urbain,Féminin,Collégial,Professeur certifié,Éducation islamique,14,6982,19,0,4
ENS202619,2019-2020,Casablanca-Settat,CAS,Berrechid,Urbain,Masculin,Primaire,Instituteur,Physique-Chimie,1,5316,26,1,22
ENS202620,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Urbain,Féminin,Primaire,Professeur certifié,Éducation physique,22,6418,25,1,9
ENS202621,2017-2018,Souss-Massa,SOU,Tata,Urbain,Féminin,Collégial,Professeur certifié,Philosophie,9,6738,30,1,11
ENS202622,2015-2016,Casablanca-Settat,CAS,Khouribga,Rural,Féminin,Qualifiant,Contractuel,Éducation islamique,1,5080,27,0,7
ENS202623,2017-2018,Marrakech-Safi,MAR,Al Haouz,Rural,Masculin,Primaire,Professeur certifié,Arabe,5,6182,23,0,18
ENS202624,2016-2017,Casablanca-Settat,CAS,El Jadida,Urbain,Féminin,Primaire,Professeur agrégé,SVT,2,10036,26,1,5
ENS202625,2019-2020,Souss-Massa,SOU,Taroudannt,Urbain,Masculin,Primaire,Professeur certifié,Français,4,6664,26,1,16
ENS202626,2021-2022,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Féminin,Primaire,Instituteur,Français,16,3827,29,0,4
ENS202627,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Rural,Masculin,Préscolaire,Professeur agrégé,Éducation islamique,31,8004,27,1,5
ENS202628,2015-2016,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Masculin,Primaire,Instituteur,Sciences,24,4583,31,0,14
ENS202629,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Rural,Masculin,Primaire,Maître d'enseignement,Français,22,5450,28,0,0
ENS202630,2020-2021,Béni Mellal-Khénifra,BMK,Azilal,Urbain,Féminin,Qualifiant,Professeur certifié,Sciences,16,5932,18,0,16
ENS202631,2019-2020,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Masculin,Qualifiant,Vacataire,SVT,30,2475,25,0,0
ENS202632,2018-2019,Oriental,ORI,Oujda-Angad,Urbain,Masculin,Primaire,Contractuel,SVT,6,5000,23,0,0
ENS202633,2021-2022,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Féminin,Collégial,Contractuel,Éducation islamique,19,3781,19,1,0
ENS202634,2022-2023,Souss-Massa,SOU,Tiznit,Urbain,Féminin,Collégial,Instituteur,Éducation physique,24,4434,26,0,22
ENS202635,2017-2018,Casablanca-Settat,CAS,Mohammadia,Rural,Féminin,Qualifiant,Professeur certifié,Arabe,20,7201,20,0,20
ENS202636,2018-2019,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Masculin,Qualifiant,Contractuel,Anglais,14,4174,24,1,4
ENS202637,2022-2023,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Féminin,Primaire,Professeur certifié,Anglais,17,6067,22,1,21
ENS202638,2018-2019,Rabat-Salé-Kénitra,RAB,Kénitra,Rural,Masculin,Primaire,Professeur agrégé,Anglais,31,7452,31,1,0
ENS202639,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Féminin,Primaire,Professeur certifié,Mathématiques,33,6560,22,0,12
ENS202640,2021-2022,Marrakech-Safi,MAR,Chichaoua,Rural,Féminin,Primaire,Professeur certifié,Anglais,11,6676,26,0,1
ENS202641,2021-2022,Fès-Meknès,FES,Séfrou,Rural,Féminin,Qualifiant,Maître d'enseignement,Philosophie,15,5855,29,0,0
ENS202642,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Féminin,Collégial,Professeur certifié,Anglais,15,5360,25,0,7
ENS202643,2019-2020,Fès-Meknès,FES,Ifrane,Rural,Masculin,Primaire,Professeur certifié,Sciences,31,6422,18,0,0
ENS202644,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Féminin,Collégial,Vacataire,Arabe,27,3242,18,1,16
ENS202645,2017-2018,Casablanca-Settat,CAS,Casablanca,Urbain,Masculin,Collégial,Instituteur,Français,4,4535,22,0,11
ENS202646,2015-2016,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Masculin,Qualifiant,Maître d'enseignement,Histoire-Géo,9,6062,26,1,0
ENS202647,2021-2022,Casablanca-Settat,CAS,Benslimane,Rural,Féminin,Collégial,Instituteur,Physique-Chimie,32,5938,25,1,23
ENS202648,2021-2022,Oriental,ORI,Nador,Urbain,Féminin,Préscolaire,Contractuel,Anglais,27,3488,18,0,2
ENS202649,2017-2018,Fès-Meknès,FES,Taounate,Urbain,Masculin,Collégial,Instituteur,Mathématiques,2,4650,20,1,14
ENS202650,2021-2022,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Masculin,Collégial,Professeur certifié,Français,32,5216,21,0,3
ENS202651,2018-2019,Drâa-Tafilalet,DRA,Midelt,Rural,Féminin,Collégial,Vacataire,Mathématiques,14,2245,23,1,0
ENS202652,2017-2018,Béni Mellal-Khénifra,BMK,El Kelaa des Sraghna,Urbain,Masculin,Collégial,Contractuel,Physique-Chimie,23,1913,25,0,0
ENS202653,2017-2018,Souss-Massa,SOU,Taroudannt,Rural,Masculin,Primaire,Maître d'enseignement,Sciences,31,5759,26,0,19
ENS202654,2018-2019,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Féminin,Primaire,Professeur certifié,Histoire-Géo,33,6869,26,1,19
ENS202655,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Féminin,Collégial,Professeur certifié,Anglais,16,6110,30,0,18
ENS202656,2019-2020,Fès-Meknès,FES,Taounate,Urbain,Masculin,Collégial,Contractuel,Français,16,4677,30,0,1
ENS202657,2015-2016,Oriental,ORI,Figuig,Rural,Féminin,Primaire,Instituteur,SVT,30,4852,20,0,0
ENS202658,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Urbain,Féminin,Primaire,Professeur agrégé,Français,22,7980,28,0,0
ENS202659,2015-2016,Casablanca-Settat,CAS,Benslimane,Rural,Masculin,Qualifiant,Professeur certifié,Éducation physique,5,5423,27,0,23
ENS202660,2015-2016,Drâa-Tafilalet,DRA,Zagora,Urbain,Féminin,Primaire,Maître d'enseignement,Sciences,32,6322,20,0,23
ENS202661,2020-2021,Marrakech-Safi,MAR,Youssoufia,Rural,Masculin,Collégial,Instituteur,Mathématiques,3,4919,21,0,15
ENS202662,2022-2023,Casablanca-Settat,CAS,Benslimane,Rural,Féminin,Qualifiant,Vacataire,Anglais,20,2720,18,0,12
ENS202663,2023-2024,Marrakech-Safi,MAR,Essaouira,Rural,Féminin,Primaire,Instituteur,Éducation physique,33,4571,29,0,15
ENS202664,2021-2022,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Masculin,Primaire,Professeur certifié,Mathématiques,29,5632,28,1,6
ENS202665,2023-2024,Marrakech-Safi,MAR,Youssoufia,Urbain,Masculin,Qualifiant,Instituteur,Arabe,34,4719,21,1,0
ENS202666,2017-2018,Fès-Meknès,FES,Meknès,Urbain,Masculin,Qualifiant,Instituteur,Arabe,7,4439,21,1,0
ENS202667,2023-2024,Fès-Meknès,FES,Taza,Rural,Masculin,Qualifiant,Instituteur,Arabe,17,5777,20,0,0
ENS202668,2023-2024,Marrakech-Safi,MAR,Essaouira,Urbain,Masculin,Primaire,Instituteur,Éducation physique,2,4952,30,0,11
ENS202669,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Féminin,Qualifiant,Professeur certifié,Physique-Chimie,7,6639,31,1,0
ENS202670,2022-2023,Casablanca-Settat,CAS,Settat,Urbain,Masculin,Primaire,Maître d'enseignement,Philosophie,17,5879,24,1,0
ENS202671,2023-2024,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Masculin,Primaire,Instituteur,Anglais,24,4109,24,0,9
ENS202672,2022-2023,Souss-Massa,SOU,Tata,Rural,Féminin,Qualifiant,Maître d'enseignement,Sciences,8,7031,20,0,1
ENS202673,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Masculin,Primaire,Contractuel,Éducation islamique,19,4439,18,0,11
ENS202674,2019-2020,Casablanca-Settat,CAS,Mohammadia,Urbain,Masculin,Collégial,Professeur certifié,Anglais,10,6295,30,0,8
ENS202675,2017-2018,Guelmim-Oued Noun,GUE,Assa-Zag,Urbain,Féminin,Primaire,Professeur agrégé,Sciences,6,8580,18,1,0
ENS202676,2021-2022,Oriental,ORI,Guercif,Rural,Masculin,Qualifiant,Professeur agrégé,Anglais,29,8531,29,1,22
ENS202677,2018-2019,Drâa-Tafilalet,DRA,Ouarzazate,Rural,Masculin,Collégial,Instituteur,Éducation physique,18,4687,19,0,11
ENS202678,2018-2019,Souss-Massa,SOU,Inezgane-Ait Melloul,Rural,Masculin,Primaire,Professeur certifié,Philosophie,16,6407,19,0,5
ENS202679,2019-2020,Casablanca-Settat,CAS,Mohammadia,Rural,Féminin,Collégial,Professeur certifié,Éducation physique,34,6421,28,0,0
ENS202680,2017-2018,Marrakech-Safi,MAR,Safi,Rural,Féminin,Qualifiant,Professeur certifié,Éducation physique,21,7684,23,1,9
ENS202681,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Rural,Masculin,Qualifiant,Contractuel,Français,9,4255,22,1,0
ENS202682,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Rural,Féminin,Primaire,Professeur certifié,Éducation islamique,8,5634,30,0,3
ENS202683,2017-2018,Souss-Massa,SOU,Chtouka-Ait Baha,Urbain,Féminin,Primaire,Maître d'enseignement,Éducation islamique,21,5285,24,0,16
ENS202684,2023-2024,Casablanca-Settat,CAS,Mohammadia,Rural,Féminin,Collégial,Professeur certifié,Éducation islamique,22,6417,29,0,3
ENS202685,2016-2017,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Masculin,Préscolaire,Professeur certifié,Philosophie,8,7105,19,1,7
ENS202686,2019-2020,Fès-Meknès,FES,Séfrou,Urbain,Masculin,Primaire,Instituteur,Anglais,34,4097,20,0,14
ENS202687,2022-2023,Souss-Massa,SOU,Inezgane-Ait Melloul,Urbain,Masculin,Primaire,Instituteur,Français,21,5241,28,0,0
ENS202688,2015-2016,Casablanca-Settat,CAS,Berrechid,Rural,Masculin,Primaire,Professeur certifié,Philosophie,32,7029,19,1,0
ENS202689,2021-2022,Oriental,ORI,Taourirt,Urbain,Féminin,Primaire,Professeur certifié,SVT,8,7829,28,0,8
ENS202690,2016-2017,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Féminin,Qualifiant,Contractuel,Éducation islamique,31,3837,21,0,6
ENS202691,2020-2021,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Rural,Féminin,Primaire,Contractuel,Philosophie,34,5127,28,0,0
ENS202692,2016-2017,Casablanca-Settat,CAS,Berrechid,Rural,Masculin,Primaire,Maître d'enseignement,SVT,26,5493,28,0,23
ENS202693,2019-2020,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Féminin,Collégial,Instituteur,Éducation islamique,2,4859,29,0,11
ENS202694,2023-2024,Souss-Massa,SOU,Tiznit,Urbain,Féminin,Collégial,Professeur agrégé,Philosophie,5,8470,25,0,0
ENS202695,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Rural,Féminin,Qualifiant,Instituteur,Anglais,8,5651,18,1,22
